Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
s40812a,s,"Abrasion of left upper arm, initial encounter",Injury or poisoning,124.0,123.0,140.0
s40812d,s,"Abrasion of left upper arm, subsequent encounter",Injury or poisoning,15.0,16.0,23.0
s41101a,s,"Unspecified open wound of right upper arm, initial encounter",Injury or poisoning,11.0,11.0,12.0
s41102a,s,"Unspecified open wound of left upper arm, initial encounter",Injury or poisoning,14.0,12.0,16.0
s41111d,s,"Laceration without foreign body of right upper arm, subsequent encounter",Injury or poisoning,19.0,14.0,22.0
s41112d,s,"Laceration without foreign body of left upper arm, subsequent encounter",Injury or poisoning,33.0,25.0,45.0
s5011xa,s,"Contusion of right forearm, initial encounter",Injury or poisoning,49.0,35.0,36.0
s5012xa,s,"Contusion of left forearm, initial encounter",Injury or poisoning,51.0,29.0,39.0
s50811d,s,"Abrasion of right forearm, subsequent encounter",Injury or poisoning,11.0,15.0,21.0
s50812d,s,"Abrasion of left forearm, subsequent encounter",Injury or poisoning,14.0,15.0,22.0
s51801d,s,"Unspecified open wound of right forearm, subsequent encounter",Injury or poisoning,,,10.0
s51802d,s,"Unspecified open wound of left forearm, subsequent encounter",Injury or poisoning,12.0,12.0,11.0
s52202d,s,"Unspecified fracture of shaft of left ulna, subsequent encounter for closed fracture with routine healing",Injury or poisoning,12.0,,17.0
s52572a,s,"Other intraarticular fracture of lower end of left radius, initial encounter for closed fracture",Injury or poisoning,89.0,74.0,86.0
s52612a,s,"Displaced fracture of left ulna styloid process, initial encounter for closed fracture",Injury or poisoning,69.0,67.0,81.0
s5292xd,s,"Unspecified fracture of left forearm, subsequent encounter for closed fracture with routine healing",Injury or poisoning,19.0,12.0,17.0
s60511a,s,"Abrasion of right hand, initial encounter",Injury or poisoning,124.0,118.0,134.0
s60511d,s,"Abrasion of right hand, subsequent encounter",Injury or poisoning,,15.0,11.0
s60512a,s,"Abrasion of left hand, initial encounter",Injury or poisoning,116.0,108.0,115.0
s60512d,s,"Abrasion of left hand, subsequent encounter",Injury or poisoning,11.0,13.0,12.0
s61511d,s,"Laceration without foreign body of right wrist, subsequent encounter",Injury or poisoning,34.0,30.0,28.0
s61512d,s,"Laceration without foreign body of left wrist, subsequent encounter",Injury or poisoning,68.0,64.0,61.0
s6402xa,s,"Injury of ulnar nerve at wrist and hand level of left arm, initial encounter",Injury or poisoning,,10.0,15.0
s65012a,s,"Laceration of ulnar artery at wrist and hand level of left arm, initial encounter",Injury or poisoning,,,10.0
s66120a,s,"Laceration of flexor muscle, fascia and tendon of right index finger at wrist and hand level, initial encounter",Injury or poisoning,,,10.0
s66121a,s,"Laceration of flexor muscle, fascia and tendon of left index finger at wrist and hand level, initial encounter",Injury or poisoning,11.0,,11.0
s66122a,s,"Laceration of flexor muscle, fascia and tendon of right middle finger at wrist and hand level, initial encounter",Injury or poisoning,,,10.0
s66125a,s,"Laceration of flexor muscle, fascia and tendon of left ring finger at wrist and hand level, initial encounter",Injury or poisoning,,,10.0
s66320a,s,"Laceration of extensor muscle, fascia and tendon of right index finger at wrist and hand level, initial encounter",Injury or poisoning,,,13.0
s66322a,s,"Laceration of extensor muscle, fascia and tendon of right middle finger at wrist and hand level, initial encounter",Injury or poisoning,,,10.0
s70311a,s,"Abrasion, right thigh, initial encounter",Injury or poisoning,33.0,23.0,38.0
s70312a,s,"Abrasion, left thigh, initial encounter",Injury or poisoning,36.0,26.0,46.0
s71111d,s,"Laceration without foreign body, right thigh, subsequent encounter",Injury or poisoning,16.0,19.0,34.0
s71112d,s,"Laceration without foreign body, left thigh, subsequent encounter",Injury or poisoning,17.0,12.0,23.0
s73014a,s,"Posterior dislocation of right hip, initial encounter",Injury or poisoning,15.0,20.0,25.0
s80211a,s,"Abrasion, right knee, initial encounter",Injury or poisoning,352.0,327.0,391.0
s80211d,s,"Abrasion, right knee, subsequent encounter",Injury or poisoning,27.0,26.0,34.0
s80212a,s,"Abrasion, left knee, initial encounter",Injury or poisoning,357.0,348.0,383.0
s80212d,s,"Abrasion, left knee, subsequent encounter",Injury or poisoning,24.0,26.0,33.0
s80811a,s,"Abrasion, right lower leg, initial encounter",Injury or poisoning,138.0,120.0,140.0
s80811d,s,"Abrasion, right lower leg, subsequent encounter",Injury or poisoning,23.0,20.0,19.0
s80812a,s,"Abrasion, left lower leg, initial encounter",Injury or poisoning,140.0,127.0,145.0
s80812d,s,"Abrasion, left lower leg, subsequent encounter",Injury or poisoning,24.0,22.0,24.0
s80861a,s,"Insect bite (nonvenomous), right lower leg, initial encounter",Injury or poisoning,23.0,,13.0
s80862a,s,"Insect bite (nonvenomous), left lower leg, initial encounter",Injury or poisoning,19.0,,16.0
s81001a,s,"Unspecified open wound, right knee, initial encounter",Injury or poisoning,,16.0,10.0
s81002a,s,"Unspecified open wound, left knee, initial encounter",Injury or poisoning,12.0,11.0,14.0
s81811d,s,"Laceration without foreign body, right lower leg, subsequent encounter",Injury or poisoning,24.0,31.0,20.0
s81812d,s,"Laceration without foreign body, left lower leg, subsequent encounter",Injury or poisoning,22.0,34.0,23.0
s82201b,s,"Unspecified fracture of shaft of right tibia, initial encounter for open fracture type I or II",Injury or poisoning,23.0,34.0,23.0
s82201d,s,"Unspecified fracture of shaft of right tibia, subsequent encounter for closed fracture with routine healing",Injury or poisoning,19.0,19.0,21.0
s82202b,s,"Unspecified fracture of shaft of left tibia, initial encounter for open fracture type I or II",Injury or poisoning,30.0,31.0,30.0
s82202d,s,"Unspecified fracture of shaft of left tibia, subsequent encounter for closed fracture with routine healing",Injury or poisoning,21.0,25.0,35.0
s82231a,s,"Displaced oblique fracture of shaft of right tibia, initial encounter for closed fracture",Injury or poisoning,,12.0,13.0
s82251a,s,"Displaced comminuted fracture of shaft of right tibia, initial encounter for closed fracture",Injury or poisoning,34.0,42.0,36.0
s82251b,s,"Displaced comminuted fracture of shaft of right tibia, initial encounter for open fracture type I or II",Injury or poisoning,,19.0,14.0
s82252b,s,"Displaced comminuted fracture of shaft of left tibia, initial encounter for open fracture type I or II",Injury or poisoning,10.0,11.0,16.0
s82401b,s,"Unspecified fracture of shaft of right fibula, initial encounter for open fracture type I or II",Injury or poisoning,19.0,28.0,24.0
s82401d,s,"Unspecified fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing",Injury or poisoning,29.0,33.0,25.0
s82402b,s,"Unspecified fracture of shaft of left fibula, initial encounter for open fracture type I or II",Injury or poisoning,20.0,23.0,26.0
s82402d,s,"Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing",Injury or poisoning,28.0,30.0,29.0
s82431a,s,"Displaced oblique fracture of shaft of right fibula, initial encounter for closed fracture",Injury or poisoning,11.0,11.0,21.0
s82451a,s,"Displaced comminuted fracture of shaft of right fibula, initial encounter for closed fracture",Injury or poisoning,33.0,43.0,35.0
s82451b,s,"Displaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type I or II",Injury or poisoning,16.0,13.0,18.0
s82452b,s,"Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type I or II",Injury or poisoning,12.0,10.0,10.0
s83241a,s,"Other tear of medial meniscus, current injury, right knee, initial encounter",Injury or poisoning,10.0,13.0,12.0
s83281a,s,"Other tear of lateral meniscus, current injury, right knee, initial encounter",Injury or poisoning,29.0,22.0,22.0
s90811a,s,"Abrasion, right foot, initial encounter",Injury or poisoning,26.0,25.0,39.0
s90812a,s,"Abrasion, left foot, initial encounter",Injury or poisoning,26.0,16.0,31.0
s90821a,s,"Blister (nonthermal), right foot, initial encounter",Injury or poisoning,58.0,56.0,72.0
s90821d,s,"Blister (nonthermal), right foot, subsequent encounter",Injury or poisoning,,,21.0
s90822a,s,"Blister (nonthermal), left foot, initial encounter",Injury or poisoning,71.0,63.0,65.0
s90822d,s,"Blister (nonthermal), left foot, subsequent encounter",Injury or poisoning,,14.0,14.0
s91301a,s,"Unspecified open wound, right foot, initial encounter",Injury or poisoning,48.0,41.0,41.0
s91302a,s,"Unspecified open wound, left foot, initial encounter",Injury or poisoning,53.0,39.0,36.0
s92061a,s,"Displaced intraarticular fracture of right calcaneus, initial encounter for closed fracture",Injury or poisoning,18.0,10.0,18.0
s92062a,s,"Displaced intraarticular fracture of left calcaneus, initial encounter for closed fracture",Injury or poisoning,17.0,10.0,12.0
s92321a,s,"Displaced fracture of second metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,53.0,39.0,43.0
s92321d,s,"Displaced fracture of second metatarsal bone, right foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,10.0
s92322a,s,"Displaced fracture of second metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,30.0,38.0,34.0
s92324a,s,"Nondisplaced fracture of second metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,10.0,,13.0
s92325a,s,"Nondisplaced fracture of second metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,10.0,,16.0
s92331a,s,"Displaced fracture of third metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,41.0,38.0,45.0
s92331d,s,"Displaced fracture of third metatarsal bone, right foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,12.0
s92332a,s,"Displaced fracture of third metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,31.0,32.0,35.0
s92332d,s,"Displaced fracture of third metatarsal bone, left foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,11.0
s92334a,s,"Nondisplaced fracture of third metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,13.0,,13.0
s92335a,s,"Nondisplaced fracture of third metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,18.0,,15.0
s92341a,s,"Displaced fracture of fourth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,40.0,28.0,49.0
s92341d,s,"Displaced fracture of fourth metatarsal bone, right foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,11.0
s92342a,s,"Displaced fracture of fourth metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,30.0,31.0,31.0
s92342d,s,"Displaced fracture of fourth metatarsal bone, left foot, subsequent encounter for fracture with routine healing",Injury or poisoning,12.0,,10.0
s92351a,s,"Displaced fracture of fifth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,56.0,38.0,49.0
s92351d,s,"Displaced fracture of fifth metatarsal bone, right foot, subsequent encounter for fracture with routine healing",Injury or poisoning,,,19.0
s92352d,s,"Displaced fracture of fifth metatarsal bone, left foot, subsequent encounter for fracture with routine healing",Injury or poisoning,14.0,15.0,10.0
s92354a,s,"Nondisplaced fracture of fifth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,19.0,12.0,10.0
t20211a,t,"Burn of second degree of right ear [any part, except ear drum], initial encounter",Injury or poisoning,,,12.0
t2022xa,t,"Burn of second degree of lip(s), initial encounter",Injury or poisoning,,,10.0
t2024xa,t,"Burn of second degree of nose (septum), initial encounter",Injury or poisoning,18.0,22.0,16.0
t2026xa,t,"Burn of second degree of forehead and cheek, initial encounter",Injury or poisoning,25.0,30.0,17.0
t2027xa,t,"Burn of second degree of neck, initial encounter",Injury or poisoning,13.0,20.0,23.0
t2029xa,t,"Burn of second degree of multiple sites of head, face, and neck, initial encounter",Injury or poisoning,,10.0,12.0
t2121xa,t,"Burn of second degree of chest wall, initial encounter",Injury or poisoning,27.0,33.0,22.0
t2124xa,t,"Burn of second degree of lower back, initial encounter",Injury or poisoning,18.0,26.0,36.0
t2125xa,t,"Burn of second degree of buttock, initial encounter",Injury or poisoning,26.0,20.0,39.0
t2131xa,t,"Burn of third degree of chest wall, initial encounter",Injury or poisoning,20.0,18.0,21.0
t2132xa,t,"Burn of third degree of abdominal wall, initial encounter",Injury or poisoning,27.0,21.0,26.0
t2133xa,t,"Burn of third degree of upper back, initial encounter",Injury or poisoning,18.0,16.0,23.0
t2134xa,t,"Burn of third degree of lower back, initial encounter",Injury or poisoning,23.0,21.0,27.0
t2135xa,t,"Burn of third degree of buttock, initial encounter",Injury or poisoning,21.0,24.0,45.0
t22211a,t,"Burn of second degree of right forearm, initial encounter",Injury or poisoning,40.0,36.0,41.0
t22212a,t,"Burn of second degree of left forearm, initial encounter",Injury or poisoning,38.0,28.0,35.0
t22231a,t,"Burn of second degree of right upper arm, initial encounter",Injury or poisoning,26.0,37.0,28.0
t22232a,t,"Burn of second degree of left upper arm, initial encounter",Injury or poisoning,23.0,30.0,34.0
t22311a,t,"Burn of third degree of right forearm, initial encounter",Injury or poisoning,43.0,22.0,42.0
t22312a,t,"Burn of third degree of left forearm, initial encounter",Injury or poisoning,27.0,26.0,31.0
t22331a,t,"Burn of third degree of right upper arm, initial encounter",Injury or poisoning,30.0,18.0,33.0
t22332a,t,"Burn of third degree of left upper arm, initial encounter",Injury or poisoning,25.0,21.0,27.0
t22351a,t,"Burn of third degree of right shoulder, initial encounter",Injury or poisoning,12.0,,17.0
t22352a,t,"Burn of third degree of left shoulder, initial encounter",Injury or poisoning,,,15.0
t23201a,t,"Burn of second degree of right hand, unspecified site, initial encounter",Injury or poisoning,13.0,10.0,15.0
t23202a,t,"Burn of second degree of left hand, unspecified site, initial encounter",Injury or poisoning,14.0,12.0,19.0
t23241a,t,"Burn of second degree of multiple right fingers (nail), including thumb, initial encounter",Injury or poisoning,11.0,12.0,13.0
t23242a,t,"Burn of second degree of multiple left fingers (nail), including thumb, initial encounter",Injury or poisoning,,11.0,12.0
t23251a,t,"Burn of second degree of right palm, initial encounter",Injury or poisoning,10.0,17.0,20.0
t23252a,t,"Burn of second degree of left palm, initial encounter",Injury or poisoning,15.0,15.0,12.0
t23351a,t,"Burn of third degree of right palm, initial encounter",Injury or poisoning,16.0,11.0,10.0
t23352a,t,"Burn of third degree of left palm, initial encounter",Injury or poisoning,12.0,15.0,11.0
t24201a,t,"Burn of second degree of unspecified site of right lower limb, except ankle and foot, initial encounter",Injury or poisoning,,,14.0
t24202a,t,"Burn of second degree of unspecified site of left lower limb, except ankle and foot, initial encounter",Injury or poisoning,12.0,,10.0
t24211a,t,"Burn of second degree of right thigh, initial encounter",Injury or poisoning,29.0,29.0,32.0
t24212a,t,"Burn of second degree of left thigh, initial encounter",Injury or poisoning,25.0,29.0,32.0
t24221a,t,"Burn of second degree of right knee, initial encounter",Injury or poisoning,11.0,,17.0
t24222a,t,"Burn of second degree of left knee, initial encounter",Injury or poisoning,16.0,,13.0
t24231a,t,"Burn of second degree of right lower leg, initial encounter",Injury or poisoning,20.0,21.0,38.0
t24232a,t,"Burn of second degree of left lower leg, initial encounter",Injury or poisoning,30.0,15.0,29.0
t24311a,t,"Burn of third degree of right thigh, initial encounter",Injury or poisoning,45.0,28.0,41.0
t24312a,t,"Burn of third degree of left thigh, initial encounter",Injury or poisoning,26.0,28.0,25.0
t24321a,t,"Burn of third degree of right knee, initial encounter",Injury or poisoning,,10.0,14.0
t24322a,t,"Burn of third degree of left knee, initial encounter",Injury or poisoning,12.0,12.0,12.0
t24331a,t,"Burn of third degree of right lower leg, initial encounter",Injury or poisoning,35.0,26.0,51.0
t24332a,t,"Burn of third degree of left lower leg, initial encounter",Injury or poisoning,27.0,24.0,32.0
t25021a,t,"Burn of unspecified degree of right foot, initial encounter",Injury or poisoning,17.0,10.0,22.0
t25022a,t,"Burn of unspecified degree of left foot, initial encounter",Injury or poisoning,,13.0,18.0
t25221a,t,"Burn of second degree of right foot, initial encounter",Injury or poisoning,35.0,24.0,50.0
t25222a,t,"Burn of second degree of left foot, initial encounter",Injury or poisoning,31.0,29.0,44.0
t25321a,t,"Burn of third degree of right foot, initial encounter",Injury or poisoning,26.0,22.0,39.0
t25322a,t,"Burn of third degree of left foot, initial encounter",Injury or poisoning,28.0,14.0,28.0
t3111,t,Burns involving 10-19% of body surface with 10-19% third degree burns,Injury or poisoning,32.0,29.0,53.0
t402x5a,t,"Adverse effect of other opioids, initial encounter",Injury or poisoning,1593.0,1371.0,1468.0
t451x5a,t,"Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter",Injury or poisoning,4180.0,3781.0,3844.0
t45515a,t,"Adverse effect of anticoagulants, initial encounter",Injury or poisoning,1420.0,1380.0,1270.0
t508x5a,t,"Adverse effect of diagnostic agents, initial encounter",Injury or poisoning,595.0,613.0,580.0
t59811a,t,"Toxic effect of smoke, accidental (unintentional), initial encounter",Injury or poisoning,15.0,26.0,20.0
t865,t,Complications of stem cell transplant,Injury or poisoning,132.0,114.0,98.0
z051,z,Observation and evaluation of newborn for suspected infectious condition ruled out,Other health services,4623.0,4328.0,5305.0
z111,z,Encounter for screening for respiratory tuberculosis,Other health services,498.0,761.0,863.0
z114,z,Encounter for screening for human immunodeficiency virus [HIV],Other health services,229.0,533.0,1120.0
z20818,z,Contact with and (suspected) exposure to other bacterial communicable diseases,Other health services,697.0,1117.0,1643.0
z20828,z,Contact with and (suspected) exposure to other viral communicable diseases,Other health services,69.0,17474.0,96083.0
z224,z,Carrier of infections with a predominantly sexual mode of transmission,Other health services,12.0,12.0,16.0
z23,z,Encounter for immunization,Other health services,52421.0,42832.0,49784.0
z302,z,Encounter for sterilization,Other health services,2143.0,1828.0,2032.0
z3a01,z,Less than 8 weeks gestation of pregnancy,Other health services,117.0,91.0,124.0
z3a39,z,39 weeks gestation of pregnancy,Other health services,15684.0,14258.0,14803.0
z3a40,z,40 weeks gestation of pregnancy,Other health services,7133.0,6347.0,6814.0
z3a41,z,41 weeks gestation of pregnancy,Other health services,1733.0,1611.0,1816.0
z370,z,Single live birth,Other health services,38772.0,35075.0,37060.0
z371,z,Single stillbirth,Other health services,294.0,292.0,302.0
z372,z,"Twins, both liveborn",Other health services,596.0,539.0,556.0
z3800,z,"Single liveborn infant, delivered vaginally",Other health services,28096.0,25401.0,26595.0
z430,z,Encounter for attention to tracheostomy,Other health services,577.0,652.0,708.0
z431,z,Encounter for attention to gastrostomy,Other health services,724.0,736.0,777.0
z4781,z,Encounter for orthopedic aftercare following surgical amputation,Other health services,260.0,253.0,212.0
z515,z,Encounter for palliative care,Other health services,10297.0,11180.0,13166.0
z609,z,"Problem related to social environment, unspecified",Other health services,907.0,847.0,810.0
z62810,z,Personal history of physical and sexual abuse in childhood,Other health services,5353.0,4978.0,5198.0
z62811,z,Personal history of psychological abuse in childhood,Other health services,2443.0,2680.0,3093.0
z639,z,"Problem related to primary support group, unspecified",Other health services,529.0,499.0,464.0
z653,z,Problems related to other legal circumstances,Other health services,1258.0,1329.0,1489.0
z66,z,Do not resuscitate,Other health services,22819.0,24230.0,26544.0
z6741,z,"Type O blood, Rh negative",Other health services,457.0,470.0,494.0
z681,z,"Body mass index [BMI] 19.9 or less, adult",Other health services,6585.0,6029.0,6599.0
z6841,z,"Body mass index [BMI]40.0-44.9, adult",Other health services,7623.0,7350.0,8962.0
z736,z,Limitation of activities due to disability,Other health services,167.0,134.0,329.0
z7902,z,Long term (current) use of antithrombotics/antiplatelets,Other health services,13920.0,14637.0,16779.0
z794,z,Long term (current) use of insulin,Other health services,31874.0,30844.0,33015.0
z7982,z,Long term (current) use of aspirin,Other health services,52253.0,50588.0,53075.0
z7984,z,Long term (current) use of oral hypoglycemic drugs,Other health services,24510.0,23949.0,25509.0
z79890,z,Hormone replacement therapy,Other health services,8125.0,12406.0,16439.0
z79899,z,Other long term (current) drug therapy,Other health services,76774.0,88387.0,100501.0
z8249,z,Family history of ischemic heart disease and other diseases of the circulatory system,Other health services,11335.0,10578.0,6950.0
z833,z,Family history of diabetes mellitus,Other health services,8092.0,7037.0,5532.0
z8507,z,Personal history of malignant neoplasm of pancreas,Other health services,298.0,279.0,318.0
z85118,z,Personal history of other malignant neoplasm of bronchus and lung,Other health services,1502.0,1608.0,1425.0
z85528,z,Personal history of other malignant neoplasm of kidney,Other health services,1448.0,1372.0,1388.0
z85850,z,Personal history of malignant neoplasm of thyroid,Other health services,902.0,804.0,881.0
z86711,z,Personal history of pulmonary embolism,Other health services,7494.0,6868.0,6822.0
z86718,z,Personal history of other venous thrombosis and embolism,Other health services,11527.0,10477.0,10404.0
z87891,z,Personal history of nicotine dependence,Other health services,66455.0,62526.0,62608.0
z902,z,Acquired absence of lung [part of],Other health services,892.0,845.0,730.0
z90411,z,Acquired partial absence of pancreas,Other health services,367.0,309.0,364.0
z905,z,Acquired absence of kidney,Other health services,2476.0,2244.0,2361.0
z91410,z,Personal history of adult physical and sexual abuse,Other health services,1816.0,1462.0,1621.0
z91411,z,Personal history of adult psychological abuse,Other health services,769.0,582.0,580.0
z915,z,Personal history of self-harm,Other health services,13292.0,12383.0,12015.0
z9221,z,Personal history of antineoplastic chemotherapy,Other health services,6210.0,5635.0,5316.0
z923,z,Personal history of irradiation,Other health services,6389.0,5816.0,5549.0
z930,z,Tracheostomy status,Other health services,1115.0,1081.0,1119.0
z931,z,Gastrostomy status,Other health services,2286.0,2100.0,1783.0
z955,z,Presence of coronary angioplasty implant and graft,Other health services,15812.0,14559.0,14218.0
z961,z,Presence of intraocular lens,Other health services,366.0,386.0,465.0
z9841,z,"Cataract extraction status, right eye",Other health services,322.0,319.0,303.0
z9842,z,"Cataract extraction status, left eye",Other health services,331.0,325.0,313.0
z992,z,Dependence on renal dialysis,Other health services,9768.0,9692.0,10254.0
z9981,z,Dependence on supplemental oxygen,Other health services,13081.0,12713.0,10545.0
u071,u,COVID-19,Special,,6427.0,29465.0
