Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
p0481,p,Newborn affected by maternal use of cannabis,Certain conditions originating in the perinatal period,287.0,223.0,363.0
p049,p,"Newborn affected by maternal noxious substance, unspecified",Certain conditions originating in the perinatal period,238.0,171.0,212.0
p0508,p,"Newborn light for gestational age, 2000-2499 grams",Certain conditions originating in the perinatal period,15.0,16.0,12.0
p0514,p,"Newborn small for gestational age, 1000-1249 grams",Certain conditions originating in the perinatal period,12.0,10.0,10.0
p0515,p,"Newborn small for gestational age, 1250-1499 grams",Certain conditions originating in the perinatal period,12.0,23.0,24.0
p0516,p,"Newborn small for gestational age, 1500-1749 grams",Certain conditions originating in the perinatal period,52.0,37.0,35.0
p0518,p,"Newborn small for gestational age, 2000-2499 grams",Certain conditions originating in the perinatal period,581.0,512.0,519.0
p0519,p,"Newborn small for gestational age, other",Certain conditions originating in the perinatal period,510.0,533.0,550.0
p059,p,"Newborn affected by slow intrauterine growth, unspecified",Certain conditions originating in the perinatal period,228.0,184.0,215.0
p0701,p,"Extremely low birth weight newborn, less than 500 grams",Certain conditions originating in the perinatal period,30.0,37.0,36.0
p0702,p,"Extremely low birth weight newborn, 500-749 grams",Certain conditions originating in the perinatal period,59.0,61.0,81.0
p0703,p,"Extremely low birth weight newborn, 750-999 grams",Certain conditions originating in the perinatal period,88.0,96.0,95.0
p0714,p,"Other low birth weight newborn, 1000-1249 grams",Certain conditions originating in the perinatal period,90.0,78.0,81.0
p0715,p,"Other low birth weight newborn, 1250-1499 grams",Certain conditions originating in the perinatal period,133.0,107.0,105.0
p0716,p,"Other low birth weight newborn, 1500-1749 grams",Certain conditions originating in the perinatal period,160.0,171.0,128.0
p0717,p,"Other low birth weight newborn, 1750-1999 grams",Certain conditions originating in the perinatal period,254.0,232.0,258.0
p0718,p,"Other low birth weight newborn, 2000-2499 grams",Certain conditions originating in the perinatal period,999.0,894.0,993.0
p0721,p,"Extreme immaturity of newborn, gestational age less than 23 completed weeks",Certain conditions originating in the perinatal period,36.0,46.0,41.0
p0722,p,"Extreme immaturity of newborn, gestational age 23 completed weeks",Certain conditions originating in the perinatal period,22.0,25.0,32.0
p0723,p,"Extreme immaturity of newborn, gestational age 24 completed weeks",Certain conditions originating in the perinatal period,34.0,39.0,42.0
p0724,p,"Extreme immaturity of newborn, gestational age 25 completed weeks",Certain conditions originating in the perinatal period,47.0,46.0,49.0
p0725,p,"Extreme immaturity of newborn, gestational age 26 completed weeks",Certain conditions originating in the perinatal period,67.0,48.0,55.0
p0726,p,"Extreme immaturity of newborn, gestational age 27 completed weeks",Certain conditions originating in the perinatal period,67.0,41.0,54.0
p0731,p,"Preterm newborn, gestational age 28 completed weeks",Certain conditions originating in the perinatal period,66.0,73.0,46.0
p0732,p,"Preterm newborn, gestational age 29 completed weeks",Certain conditions originating in the perinatal period,85.0,67.0,54.0
p0733,p,"Preterm newborn, gestational age 30 completed weeks",Certain conditions originating in the perinatal period,94.0,88.0,75.0
p0734,p,"Preterm newborn, gestational age 31 completed weeks",Certain conditions originating in the perinatal period,127.0,124.0,113.0
p0735,p,"Preterm newborn, gestational age 32 completed weeks",Certain conditions originating in the perinatal period,185.0,173.0,196.0
p0736,p,"Preterm newborn, gestational age 33 completed weeks",Certain conditions originating in the perinatal period,272.0,248.0,253.0
p0737,p,"Preterm newborn, gestational age 34 completed weeks",Certain conditions originating in the perinatal period,544.0,505.0,572.0
p0738,p,"Preterm newborn, gestational age 35 completed weeks",Certain conditions originating in the perinatal period,766.0,704.0,731.0
p0739,p,"Preterm newborn, gestational age 36 completed weeks",Certain conditions originating in the perinatal period,1420.0,1236.0,1306.0
p081,p,Other heavy for gestational age newborn,Certain conditions originating in the perinatal period,1901.0,1762.0,1913.0
p0821,p,Post-term newborn,Certain conditions originating in the perinatal period,1620.0,1413.0,1484.0
p09,p,Abnormal findings on neonatal screening,Certain conditions originating in the perinatal period,205.0,192.0,177.0
p120,p,Cephalhematoma due to birth injury,Certain conditions originating in the perinatal period,365.0,331.0,317.0
p123,p,Bruising of scalp due to birth injury,Certain conditions originating in the perinatal period,52.0,49.0,58.0
p1281,p,Caput succedaneum,Certain conditions originating in the perinatal period,412.0,334.0,341.0
p1289,p,Other birth injuries to scalp,Certain conditions originating in the perinatal period,37.0,41.0,34.0
p133,p,Birth injury to other long bones,Certain conditions originating in the perinatal period,,11.0,
p134,p,Fracture of clavicle due to birth injury,Certain conditions originating in the perinatal period,79.0,92.0,96.0
p140,p,Erb's paralysis due to birth injury,Certain conditions originating in the perinatal period,24.0,25.0,18.0
p143,p,Other brachial plexus birth injuries,Certain conditions originating in the perinatal period,20.0,26.0,17.0
p154,p,Birth injury to face,Certain conditions originating in the perinatal period,46.0,44.0,75.0
p158,p,Other specified birth injuries,Certain conditions originating in the perinatal period,33.0,27.0,44.0
p220,p,Respiratory distress syndrome of newborn,Certain conditions originating in the perinatal period,816.0,870.0,894.0
p221,p,Transient tachypnea of newborn,Certain conditions originating in the perinatal period,1187.0,1083.0,1236.0
p229,p,"Respiratory distress of newborn, unspecified",Certain conditions originating in the perinatal period,728.0,639.0,730.0
p239,p,"Congenital pneumonia, unspecified",Certain conditions originating in the perinatal period,16.0,18.0,12.0
p2400,p,Meconium aspiration without respiratory symptoms,Certain conditions originating in the perinatal period,32.0,22.0,31.0
p2401,p,Meconium aspiration with respiratory symptoms,Certain conditions originating in the perinatal period,85.0,87.0,80.0
p2411,p,Neonatal aspiration of (clear) amniotic fluid and mucus with respiratory symptoms,Certain conditions originating in the perinatal period,35.0,22.0,18.0
p250,p,Interstitial emphysema originating in the perinatal period,Certain conditions originating in the perinatal period,12.0,13.0,13.0
p251,p,Pneumothorax originating in the perinatal period,Certain conditions originating in the perinatal period,118.0,110.0,110.0
p252,p,Pneumomediastinum originating in the perinatal period,Certain conditions originating in the perinatal period,25.0,24.0,26.0
p269,p,Unspecified pulmonary hemorrhage originating in the perinatal period,Certain conditions originating in the perinatal period,21.0,22.0,16.0
p271,p,Bronchopulmonary dysplasia originating in the perinatal period,Certain conditions originating in the perinatal period,179.0,182.0,125.0
p279,p,Unspecified chronic respiratory disease originating in the perinatal period,Certain conditions originating in the perinatal period,69.0,72.0,74.0
p280,p,Primary atelectasis of newborn,Certain conditions originating in the perinatal period,15.0,16.0,24.0
p2810,p,Unspecified atelectasis of newborn,Certain conditions originating in the perinatal period,91.0,90.0,80.0
p284,p,Other apnea of newborn,Certain conditions originating in the perinatal period,1047.0,937.0,992.0
p285,p,Respiratory failure of newborn,Certain conditions originating in the perinatal period,492.0,493.0,379.0
p2889,p,Other specified respiratory conditions of newborn,Certain conditions originating in the perinatal period,119.0,130.0,133.0
p289,p,"Respiratory condition of newborn, unspecified",Certain conditions originating in the perinatal period,55.0,43.0,41.0
p2911,p,Neonatal tachycardia,Certain conditions originating in the perinatal period,146.0,127.0,127.0
p2912,p,Neonatal bradycardia,Certain conditions originating in the perinatal period,462.0,423.0,470.0
p292,p,Neonatal hypertension,Certain conditions originating in the perinatal period,,19.0,14.0
p2930,p,Pulmonary hypertension of newborn,Certain conditions originating in the perinatal period,97.0,109.0,107.0
p2981,p,Cardiac arrest of newborn,Certain conditions originating in the perinatal period,19.0,11.0,10.0
p2989,p,Other cardiovascular disorders originating in the perinatal period,Certain conditions originating in the perinatal period,673.0,638.0,517.0
p360,p,"Sepsis of newborn due to streptococcus, group B",Certain conditions originating in the perinatal period,,10.0,
p364,p,Sepsis of newborn due to Escherichia coli,Certain conditions originating in the perinatal period,10.0,22.0,13.0
p369,p,"Bacterial sepsis of newborn, unspecified",Certain conditions originating in the perinatal period,432.0,355.0,353.0
p375,p,Neonatal candidiasis,Certain conditions originating in the perinatal period,207.0,185.0,220.0
p391,p,Neonatal conjunctivitis and dacryocystitis,Certain conditions originating in the perinatal period,53.0,43.0,61.0
p393,p,Neonatal urinary tract infection,Certain conditions originating in the perinatal period,95.0,102.0,111.0
p398,p,Other specified infections specific to the perinatal period,Certain conditions originating in the perinatal period,70.0,83.0,43.0
p520,p,"Intraventricular (nontraumatic) hemorrhage, grade 1, of newborn",Certain conditions originating in the perinatal period,72.0,61.0,82.0
p521,p,"Intraventricular (nontraumatic) hemorrhage, grade 2, of newborn",Certain conditions originating in the perinatal period,32.0,25.0,40.0
p5221,p,"Intraventricular (nontraumatic) hemorrhage, grade 3, of newborn",Certain conditions originating in the perinatal period,11.0,14.0,13.0
p5222,p,"Intraventricular (nontraumatic) hemorrhage, grade 4, of newborn",Certain conditions originating in the perinatal period,22.0,17.0,24.0
p540,p,Neonatal hematemesis,Certain conditions originating in the perinatal period,,11.0,
p541,p,Neonatal melena,Certain conditions originating in the perinatal period,27.0,15.0,26.0
p545,p,Neonatal cutaneous hemorrhage,Certain conditions originating in the perinatal period,546.0,459.0,454.0
p548,p,Other specified neonatal hemorrhages,Certain conditions originating in the perinatal period,18.0,18.0,15.0
p551,p,ABO isoimmunization of newborn,Certain conditions originating in the perinatal period,914.0,923.0,977.0
p559,p,"Hemolytic disease of newborn, unspecified",Certain conditions originating in the perinatal period,10.0,15.0,14.0
p590,p,Neonatal jaundice associated with preterm delivery,Certain conditions originating in the perinatal period,1831.0,1583.0,1674.0
p593,p,Neonatal jaundice from breast milk inhibitor,Certain conditions originating in the perinatal period,85.0,73.0,96.0
p598,p,Neonatal jaundice from other specified causes,Certain conditions originating in the perinatal period,21.0,36.0,31.0
p599,p,"Neonatal jaundice, unspecified",Certain conditions originating in the perinatal period,5741.0,4537.0,4369.0
p60,p,Disseminated intravascular coagulation of newborn,Certain conditions originating in the perinatal period,39.0,23.0,32.0
p610,p,Transient neonatal thrombocytopenia,Certain conditions originating in the perinatal period,309.0,249.0,293.0
p611,p,Polycythemia neonatorum,Certain conditions originating in the perinatal period,68.0,53.0,48.0
p612,p,Anemia of prematurity,Certain conditions originating in the perinatal period,641.0,579.0,660.0
p614,p,"Other congenital anemias, not elsewhere classified",Certain conditions originating in the perinatal period,92.0,87.0,99.0
p615,p,Transient neonatal neutropenia,Certain conditions originating in the perinatal period,55.0,68.0,59.0
p616,p,Other transient neonatal disorders of coagulation,Certain conditions originating in the perinatal period,14.0,12.0,16.0
p618,p,Other specified perinatal hematological disorders,Certain conditions originating in the perinatal period,19.0,24.0,31.0
p700,p,Syndrome of infant of mother with gestational diabetes,Certain conditions originating in the perinatal period,890.0,727.0,984.0
p701,p,Syndrome of infant of a diabetic mother,Certain conditions originating in the perinatal period,707.0,667.0,650.0
p704,p,Other neonatal hypoglycemia,Certain conditions originating in the perinatal period,1694.0,1660.0,1851.0
p711,p,Other neonatal hypocalcemia,Certain conditions originating in the perinatal period,133.0,102.0,128.0
p712,p,Neonatal hypomagnesemia,Certain conditions originating in the perinatal period,12.0,15.0,19.0
p718,p,Other transitory neonatal disorders of calcium and magnesium metabolism,Certain conditions originating in the perinatal period,37.0,49.0,56.0
p722,p,"Other transitory neonatal disorders of thyroid function, not elsewhere classified",Certain conditions originating in the perinatal period,13.0,11.0,11.0
p740,p,Late metabolic acidosis of newborn,Certain conditions originating in the perinatal period,36.0,32.0,40.0
p741,p,Dehydration of newborn,Certain conditions originating in the perinatal period,157.0,144.0,153.0
p7421,p,Hypernatremia of newborn,Certain conditions originating in the perinatal period,94.0,71.0,99.0
p7422,p,Hyponatremia of newborn,Certain conditions originating in the perinatal period,227.0,225.0,268.0
p7431,p,Hyperkalemia of newborn,Certain conditions originating in the perinatal period,50.0,51.0,61.0
p7432,p,Hypokalemia of newborn,Certain conditions originating in the perinatal period,75.0,50.0,62.0
p7441,p,Alkalosis of newborn,Certain conditions originating in the perinatal period,45.0,39.0,38.0
p74421,p,Hyperchloremia of newborn,Certain conditions originating in the perinatal period,34.0,35.0,33.0
p74422,p,Hypochloremia of newborn,Certain conditions originating in the perinatal period,18.0,30.0,15.0
p7449,p,Other transitory electrolyte disturbance of newborn,Certain conditions originating in the perinatal period,12.0,15.0,17.0
p760,p,Meconium plug syndrome,Certain conditions originating in the perinatal period,22.0,12.0,16.0
p761,p,Transitory ileus of newborn,Certain conditions originating in the perinatal period,48.0,22.0,36.0
p772,p,Stage 2 necrotizing enterocolitis in newborn,Certain conditions originating in the perinatal period,13.0,17.0,16.0
p779,p,"Necrotizing enterocolitis in newborn, unspecified",Certain conditions originating in the perinatal period,19.0,23.0,25.0
p780,p,Perinatal intestinal perforation,Certain conditions originating in the perinatal period,,10.0,14.0
p783,p,Noninfective neonatal diarrhea,Certain conditions originating in the perinatal period,33.0,20.0,14.0
p7883,p,Newborn esophageal reflux,Certain conditions originating in the perinatal period,177.0,174.0,201.0
p7889,p,Other specified perinatal digestive system disorders,Certain conditions originating in the perinatal period,,10.0,23.0
p808,p,Other hypothermia of newborn,Certain conditions originating in the perinatal period,19.0,29.0,26.0
p809,p,"Hypothermia of newborn, unspecified",Certain conditions originating in the perinatal period,170.0,161.0,219.0
p819,p,"Disturbance of temperature regulation of newborn, unspecified",Certain conditions originating in the perinatal period,475.0,355.0,417.0
p831,p,Neonatal erythema toxicum,Certain conditions originating in the perinatal period,385.0,267.0,267.0
p832,p,Hydrops fetalis not due to hemolytic disease,Certain conditions originating in the perinatal period,,10.0,
p8330,p,Unspecified edema specific to newborn,Certain conditions originating in the perinatal period,94.0,76.0,71.0
p8339,p,Other edema specific to newborn,Certain conditions originating in the perinatal period,22.0,23.0,21.0
p8381,p,Umbilical granuloma,Certain conditions originating in the perinatal period,11.0,12.0,14.0
p8388,p,Other specified conditions of integument specific to newborn,Certain conditions originating in the perinatal period,342.0,284.0,313.0
p84,p,Other problems with newborn,Certain conditions originating in the perinatal period,729.0,777.0,765.0
p90,p,Convulsions of newborn,Certain conditions originating in the perinatal period,108.0,88.0,100.0
p911,p,Acquired periventricular cysts of newborn,Certain conditions originating in the perinatal period,29.0,21.0,27.0
p912,p,Neonatal cerebral leukomalacia,Certain conditions originating in the perinatal period,15.0,11.0,19.0
p9160,p,"Hypoxic ischemic encephalopathy [HIE], unspecified",Certain conditions originating in the perinatal period,43.0,41.0,67.0
p9162,p,Moderate hypoxic ischemic encephalopathy [HIE],Certain conditions originating in the perinatal period,16.0,15.0,11.0
p9163,p,Severe hypoxic ischemic encephalopathy [HIE],Certain conditions originating in the perinatal period,27.0,17.0,23.0
p9201,p,Bilious vomiting of newborn,Certain conditions originating in the perinatal period,44.0,42.0,64.0
p9209,p,Other vomiting of newborn,Certain conditions originating in the perinatal period,321.0,284.0,418.0
p921,p,Regurgitation and rumination of newborn,Certain conditions originating in the perinatal period,21.0,19.0,42.0
p922,p,Slow feeding of newborn,Certain conditions originating in the perinatal period,354.0,305.0,324.0
p923,p,Underfeeding of newborn,Certain conditions originating in the perinatal period,20.0,35.0,18.0
p926,p,Failure to thrive in newborn,Certain conditions originating in the perinatal period,58.0,61.0,51.0
p928,p,Other feeding problems of newborn,Certain conditions originating in the perinatal period,216.0,206.0,284.0
p929,p,"Feeding problem of newborn, unspecified",Certain conditions originating in the perinatal period,1278.0,1060.0,1229.0
p941,p,Congenital hypertonia,Certain conditions originating in the perinatal period,21.0,22.0,13.0
p942,p,Congenital hypotonia,Certain conditions originating in the perinatal period,170.0,170.0,136.0
p960,p,Congenital renal failure,Certain conditions originating in the perinatal period,21.0,18.0,19.0
p961,p,Neonatal withdrawal symptoms from maternal use of drugs of addiction,Certain conditions originating in the perinatal period,420.0,361.0,485.0
p9681,p,Exposure to (parental) (environmental) tobacco smoke in the perinatal period,Certain conditions originating in the perinatal period,35.0,24.0,19.0
p9683,p,Meconium staining,Certain conditions originating in the perinatal period,2238.0,1864.0,2198.0
p9689,p,Other specified conditions originating in the perinatal period,Certain conditions originating in the perinatal period,737.0,643.0,728.0
q019,q,"Encephalocele, unspecified",Congenital and chromosomal abnormalities,13.0,10.0,12.0
q02,q,Microcephaly,Congenital and chromosomal abnormalities,135.0,127.0,139.0
q030,q,Malformations of aqueduct of Sylvius,Congenital and chromosomal abnormalities,16.0,15.0,18.0
q031,q,Atresia of foramina of Magendie and Luschka,Congenital and chromosomal abnormalities,38.0,31.0,19.0
q039,q,"Congenital hydrocephalus, unspecified",Congenital and chromosomal abnormalities,92.0,88.0,91.0
q040,q,Congenital malformations of corpus callosum,Congenital and chromosomal abnormalities,96.0,78.0,67.0
q043,q,Other reduction deformities of brain,Congenital and chromosomal abnormalities,42.0,37.0,24.0
q044,q,Septo-optic dysplasia of brain,Congenital and chromosomal abnormalities,35.0,45.0,29.0
q046,q,Congenital cerebral cysts,Congenital and chromosomal abnormalities,82.0,54.0,66.0
q048,q,Other specified congenital malformations of brain,Congenital and chromosomal abnormalities,41.0,42.0,54.0
q049,q,"Congenital malformation of brain, unspecified",Congenital and chromosomal abnormalities,13.0,14.0,17.0
q052,q,Lumbar spina bifida with hydrocephalus,Congenital and chromosomal abnormalities,16.0,18.0,23.0
q054,q,Unspecified spina bifida with hydrocephalus,Congenital and chromosomal abnormalities,55.0,55.0,60.0
q057,q,Lumbar spina bifida without hydrocephalus,Congenital and chromosomal abnormalities,23.0,21.0,27.0
q059,q,"Spina bifida, unspecified",Congenital and chromosomal abnormalities,238.0,215.0,208.0
q068,q,Other specified congenital malformations of spinal cord,Congenital and chromosomal abnormalities,86.0,63.0,84.0
q0701,q,Arnold-Chiari syndrome with spina bifida,Congenital and chromosomal abnormalities,17.0,18.0,18.0
q0703,q,Arnold-Chiari syndrome with spina bifida and hydrocephalus,Congenital and chromosomal abnormalities,40.0,33.0,33.0
q105,q,Congenital stenosis and stricture of lacrimal duct,Congenital and chromosomal abnormalities,29.0,25.0,24.0
q112,q,Microphthalmos,Congenital and chromosomal abnormalities,13.0,14.0,
q130,q,Coloboma of iris,Congenital and chromosomal abnormalities,16.0,11.0,
q172,q,Microtia,Congenital and chromosomal abnormalities,34.0,17.0,19.0
q174,q,Misplaced ear,Congenital and chromosomal abnormalities,32.0,16.0,18.0
q180,q,"Sinus, fistula and cyst of branchial cleft",Congenital and chromosomal abnormalities,20.0,15.0,10.0
q181,q,Preauricular sinus and cyst,Congenital and chromosomal abnormalities,27.0,10.0,19.0
q200,q,Common arterial trunk,Congenital and chromosomal abnormalities,,17.0,18.0
q201,q,Double outlet right ventricle,Congenital and chromosomal abnormalities,41.0,27.0,42.0
q203,q,Discordant ventriculoarterial connection,Congenital and chromosomal abnormalities,31.0,42.0,55.0
q204,q,Double inlet ventricle,Congenital and chromosomal abnormalities,57.0,39.0,58.0
q210,q,Ventricular septal defect,Congenital and chromosomal abnormalities,548.0,510.0,557.0
q211,q,Atrial septal defect,Congenital and chromosomal abnormalities,2371.0,2205.0,2141.0
q212,q,Atrioventricular septal defect,Congenital and chromosomal abnormalities,64.0,65.0,53.0
q213,q,Tetralogy of Fallot,Congenital and chromosomal abnormalities,74.0,69.0,52.0
q220,q,Pulmonary valve atresia,Congenital and chromosomal abnormalities,16.0,21.0,19.0
q221,q,Congenital pulmonary valve stenosis,Congenital and chromosomal abnormalities,57.0,45.0,46.0
q224,q,Congenital tricuspid stenosis,Congenital and chromosomal abnormalities,28.0,19.0,26.0
q225,q,Ebstein's anomaly,Congenital and chromosomal abnormalities,19.0,11.0,15.0
q228,q,Other congenital malformations of tricuspid valve,Congenital and chromosomal abnormalities,74.0,57.0,60.0
q230,q,Congenital stenosis of aortic valve,Congenital and chromosomal abnormalities,21.0,27.0,19.0
q231,q,Congenital insufficiency of aortic valve,Congenital and chromosomal abnormalities,297.0,329.0,322.0
q232,q,Congenital mitral stenosis,Congenital and chromosomal abnormalities,18.0,13.0,16.0
q233,q,Congenital mitral insufficiency,Congenital and chromosomal abnormalities,30.0,26.0,23.0
q234,q,Hypoplastic left heart syndrome,Congenital and chromosomal abnormalities,58.0,40.0,45.0
q240,q,Dextrocardia,Congenital and chromosomal abnormalities,30.0,36.0,31.0
q241,q,Levocardia,Congenital and chromosomal abnormalities,13.0,13.0,10.0
q244,q,Congenital subaortic stenosis,Congenital and chromosomal abnormalities,13.0,19.0,14.0
q248,q,Other specified congenital malformations of heart,Congenital and chromosomal abnormalities,53.0,50.0,44.0
q249,q,"Congenital malformation of heart, unspecified",Congenital and chromosomal abnormalities,42.0,32.0,38.0
q250,q,Patent ductus arteriosus,Congenital and chromosomal abnormalities,793.0,703.0,725.0
q251,q,Coarctation of aorta,Congenital and chromosomal abnormalities,59.0,58.0,76.0
q2521,q,Interruption of aortic arch,Congenital and chromosomal abnormalities,,10.0,
q2542,q,Hypoplasia of aorta,Congenital and chromosomal abnormalities,24.0,22.0,27.0
q2543,q,Congenital aneurysm of aorta,Congenital and chromosomal abnormalities,19.0,21.0,21.0
q2545,q,Double aortic arch,Congenital and chromosomal abnormalities,13.0,10.0,15.0
q2547,q,Right aortic arch,Congenital and chromosomal abnormalities,33.0,29.0,32.0
q2549,q,Other congenital malformations of aorta,Congenital and chromosomal abnormalities,19.0,24.0,21.0
q255,q,Atresia of pulmonary artery,Congenital and chromosomal abnormalities,25.0,23.0,29.0
q256,q,Stenosis of pulmonary artery,Congenital and chromosomal abnormalities,98.0,109.0,122.0
q2572,q,Congenital pulmonary arteriovenous malformation,Congenital and chromosomal abnormalities,19.0,17.0,10.0
q2579,q,Other congenital malformations of pulmonary artery,Congenital and chromosomal abnormalities,23.0,15.0,27.0
q258,q,Other congenital malformations of other great arteries,Congenital and chromosomal abnormalities,15.0,12.0,10.0
q261,q,Persistent left superior vena cava,Congenital and chromosomal abnormalities,26.0,26.0,15.0
q262,q,Total anomalous pulmonary venous connection,Congenital and chromosomal abnormalities,22.0,22.0,14.0
q263,q,Partial anomalous pulmonary venous connection,Congenital and chromosomal abnormalities,14.0,13.0,18.0
q268,q,Other congenital malformations of great veins,Congenital and chromosomal abnormalities,11.0,15.0,
q272,q,Other congenital malformations of renal artery,Congenital and chromosomal abnormalities,16.0,17.0,18.0
q2730,q,"Arteriovenous malformation, site unspecified",Congenital and chromosomal abnormalities,22.0,26.0,23.0
q278,q,Other specified congenital malformations of peripheral vascular system,Congenital and chromosomal abnormalities,41.0,37.0,45.0
q279,q,"Congenital malformation of peripheral vascular system, unspecified",Congenital and chromosomal abnormalities,26.0,14.0,32.0
q300,q,Choanal atresia,Congenital and chromosomal abnormalities,13.0,13.0,
q311,q,Congenital subglottic stenosis,Congenital and chromosomal abnormalities,14.0,10.0,
q315,q,Congenital laryngomalacia,Congenital and chromosomal abnormalities,108.0,108.0,115.0
q320,q,Congenital tracheomalacia,Congenital and chromosomal abnormalities,65.0,42.0,36.0
q322,q,Congenital bronchomalacia,Congenital and chromosomal abnormalities,15.0,16.0,12.0
q330,q,Congenital cystic lung,Congenital and chromosomal abnormalities,11.0,13.0,12.0
q336,q,Congenital hypoplasia and dysplasia of lung,Congenital and chromosomal abnormalities,56.0,41.0,25.0
q353,q,Cleft soft palate,Congenital and chromosomal abnormalities,13.0,11.0,
q359,q,"Cleft palate, unspecified",Congenital and chromosomal abnormalities,26.0,25.0,31.0
q369,q,"Cleft lip, unilateral",Congenital and chromosomal abnormalities,11.0,15.0,12.0
q378,q,Unspecified cleft palate with bilateral cleft lip,Congenital and chromosomal abnormalities,,13.0,14.0
q379,q,Unspecified cleft palate with unilateral cleft lip,Congenital and chromosomal abnormalities,27.0,11.0,31.0
q380,q,"Congenital malformations of lips, not elsewhere classified",Congenital and chromosomal abnormalities,26.0,21.0,36.0
q381,q,Ankyloglossia,Congenital and chromosomal abnormalities,873.0,744.0,749.0
q382,q,Macroglossia,Congenital and chromosomal abnormalities,19.0,18.0,14.0
q391,q,Atresia of esophagus with tracheo-esophageal fistula,Congenital and chromosomal abnormalities,12.0,15.0,
q394,q,Esophageal web,Congenital and chromosomal abnormalities,12.0,13.0,12.0
q399,q,"Congenital malformation of esophagus, unspecified",Congenital and chromosomal abnormalities,,15.0,21.0
q400,q,Congenital hypertrophic pyloric stenosis,Congenital and chromosomal abnormalities,42.0,46.0,49.0
q410,q,"Congenital absence, atresia and stenosis of duodenum",Congenital and chromosomal abnormalities,15.0,21.0,15.0
q411,q,"Congenital absence, atresia and stenosis of jejunum",Congenital and chromosomal abnormalities,13.0,12.0,
q423,q,"Congenital absence, atresia and stenosis of anus without fistula",Congenital and chromosomal abnormalities,30.0,30.0,34.0
q431,q,Hirschsprung's disease,Congenital and chromosomal abnormalities,50.0,39.0,46.0
q433,q,Congenital malformations of intestinal fixation,Congenital and chromosomal abnormalities,84.0,73.0,50.0
q438,q,Other specified congenital malformations of intestine,Congenital and chromosomal abnormalities,230.0,187.0,222.0
q442,q,Atresia of bile ducts,Congenital and chromosomal abnormalities,22.0,25.0,24.0
q444,q,Choledochal cyst,Congenital and chromosomal abnormalities,12.0,10.0,18.0
q445,q,Other congenital malformations of bile ducts,Congenital and chromosomal abnormalities,10.0,10.0,
q446,q,Cystic disease of liver,Congenital and chromosomal abnormalities,59.0,52.0,42.0
q447,q,Other congenital malformations of liver,Congenital and chromosomal abnormalities,,12.0,10.0
q451,q,Annular pancreas,Congenital and chromosomal abnormalities,11.0,13.0,10.0
q513,q,Bicornate uterus,Congenital and chromosomal abnormalities,125.0,93.0,111.0
q514,q,Unicornate uterus,Congenital and chromosomal abnormalities,17.0,14.0,13.0
q51810,q,Arcuate uterus,Congenital and chromosomal abnormalities,13.0,22.0,11.0
q5310,q,"Unspecified undescended testicle, unilateral",Congenital and chromosomal abnormalities,113.0,133.0,138.0
q53112,q,Unilateral inguinal testis,Congenital and chromosomal abnormalities,10.0,14.0,21.0
q5320,q,"Undescended testicle, unspecified, bilateral",Congenital and chromosomal abnormalities,93.0,64.0,56.0
q53212,q,Bilateral inguinal testes,Congenital and chromosomal abnormalities,,10.0,
q540,q,"Hypospadias, balanic",Congenital and chromosomal abnormalities,14.0,24.0,25.0
q541,q,"Hypospadias, penile",Congenital and chromosomal abnormalities,25.0,30.0,20.0
q544,q,Congenital chordee,Congenital and chromosomal abnormalities,50.0,62.0,41.0
q549,q,"Hypospadias, unspecified",Congenital and chromosomal abnormalities,97.0,106.0,130.0
q5522,q,Retractile testis,Congenital and chromosomal abnormalities,23.0,22.0,
q604,q,"Renal hypoplasia, bilateral",Congenital and chromosomal abnormalities,19.0,16.0,18.0
q612,q,"Polycystic kidney, adult type",Congenital and chromosomal abnormalities,167.0,168.0,174.0
q613,q,"Polycystic kidney, unspecified",Congenital and chromosomal abnormalities,350.0,330.0,346.0
q614,q,Renal dysplasia,Congenital and chromosomal abnormalities,60.0,63.0,56.0
q615,q,Medullary cystic kidney,Congenital and chromosomal abnormalities,42.0,25.0,36.0
q619,q,"Cystic kidney disease, unspecified",Congenital and chromosomal abnormalities,28.0,17.0,25.0
q620,q,Congenital hydronephrosis,Congenital and chromosomal abnormalities,222.0,219.0,212.0
q6231,q,"Congenital ureterocele, orthotopic",Congenital and chromosomal abnormalities,11.0,10.0,
q6239,q,Other obstructive defects of renal pelvis and ureter,Congenital and chromosomal abnormalities,28.0,33.0,25.0
q625,q,Duplication of ureter,Congenital and chromosomal abnormalities,49.0,30.0,39.0
q627,q,Congenital vesico-uretero-renal reflux,Congenital and chromosomal abnormalities,22.0,19.0,14.0
q630,q,Accessory kidney,Congenital and chromosomal abnormalities,30.0,25.0,23.0
q632,q,Ectopic kidney,Congenital and chromosomal abnormalities,33.0,26.0,35.0
q638,q,Other specified congenital malformations of kidney,Congenital and chromosomal abnormalities,46.0,38.0,32.0
q639,q,"Congenital malformation of kidney, unspecified",Congenital and chromosomal abnormalities,,10.0,
q642,q,Congenital posterior urethral valves,Congenital and chromosomal abnormalities,21.0,14.0,15.0
q644,q,Malformation of urachus,Congenital and chromosomal abnormalities,19.0,11.0,17.0
q6589,q,Other specified congenital deformities of hip,Congenital and chromosomal abnormalities,243.0,155.0,155.0
