"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"o9902","o","Anemia complicating childbirth","Pregnancy, childbirth and the puerperium",3921,3624,3963
"o9903","o","Anemia complicating the puerperium","Pregnancy, childbirth and the puerperium",72,90,100
"o99111","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",17,20,14
"o99112","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",42,29,34
"o99113","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",71,56,74
"o99119","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",,11,
"o9912","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating childbirth","Pregnancy, childbirth and the puerperium",668,641,636
"o9913","o","Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating the puerperium","Pregnancy, childbirth and the puerperium",40,32,33
"o99210","o","Obesity complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",40,33,59
"o99211","o","Obesity complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",24,20,35
"o99212","o","Obesity complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",90,105,97
"o99213","o","Obesity complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",320,275,386
"o99214","o","Obesity complicating childbirth","Pregnancy, childbirth and the puerperium",4946,4307,4900
"o99215","o","Obesity complicating the puerperium","Pregnancy, childbirth and the puerperium",82,62,109
"o99280","o","Endocrine, nutritional and metabolic diseases complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",50,26,44
"o99281","o","Endocrine, nutritional and metabolic diseases complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",86,83,102
"o99282","o","Endocrine, nutritional and metabolic diseases complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",142,148,169
"o99283","o","Endocrine, nutritional and metabolic diseases complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",236,206,266
"o99284","o","Endocrine, nutritional and metabolic diseases complicating childbirth","Pregnancy, childbirth and the puerperium",2266,2169,2356
"o99285","o","Endocrine, nutritional and metabolic diseases complicating the puerperium","Pregnancy, childbirth and the puerperium",143,115,120
"o99311","o","Alcohol use complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",11,,
"o99312","o","Alcohol use complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",,15,10
"o99313","o","Alcohol use complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",,,13
"o99314","o","Alcohol use complicating childbirth","Pregnancy, childbirth and the puerperium",42,39,45
"o99320","o","Drug use complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",15,10,
"o99321","o","Drug use complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",65,49,56
"o99322","o","Drug use complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",78,87,82
"o99323","o","Drug use complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",157,135,166
"o99324","o","Drug use complicating childbirth","Pregnancy, childbirth and the puerperium",1061,933,1048
"o99325","o","Drug use complicating the puerperium","Pregnancy, childbirth and the puerperium",66,51,74
"o99330","o","Smoking (tobacco) complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",13,10,
"o99331","o","Smoking (tobacco) complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",52,58,53
"o99332","o","Smoking (tobacco) complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",72,89,65
"o99333","o","Smoking (tobacco) complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",141,121,143
"o99334","o","Smoking (tobacco) complicating childbirth","Pregnancy, childbirth and the puerperium",1534,1175,1323
"o99335","o","Smoking (tobacco) complicating the puerperium","Pregnancy, childbirth and the puerperium",63,42,64
"o99340","o","Other mental disorders complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",111,65,99
"o99341","o","Other mental disorders complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",74,52,65
"o99342","o","Other mental disorders complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",122,114,116
"o99343","o","Other mental disorders complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",292,208,288
"o99344","o","Other mental disorders complicating childbirth","Pregnancy, childbirth and the puerperium",2908,2754,3207
"o99345","o","Other mental disorders complicating the puerperium","Pregnancy, childbirth and the puerperium",156,146,165
"o99350","o","Diseases of the nervous system complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",30,22,13
"o99351","o","Diseases of the nervous system complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",28,24,24
"o99352","o","Diseases of the nervous system complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",51,34,38
"o99353","o","Diseases of the nervous system complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",123,74,106
"o99354","o","Diseases of the nervous system complicating childbirth","Pregnancy, childbirth and the puerperium",896,819,856
"o99355","o","Diseases of the nervous system complicating the puerperium","Pregnancy, childbirth and the puerperium",72,46,78
"o99411","o","Diseases of the circulatory system complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",18,15,20
"o99412","o","Diseases of the circulatory system complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",29,17,25
"o99413","o","Diseases of the circulatory system complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",43,48,66
"o99419","o","Diseases of the circulatory system complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",11,12,
"o9942","o","Diseases of the circulatory system complicating childbirth","Pregnancy, childbirth and the puerperium",309,276,333
"o9943","o","Diseases of the circulatory system complicating the puerperium","Pregnancy, childbirth and the puerperium",99,65,104
"o99511","o","Diseases of the respiratory system complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",36,48,39
"o99512","o","Diseases of the respiratory system complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",86,116,116
"o99513","o","Diseases of the respiratory system complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",244,225,292
"o99519","o","Diseases of the respiratory system complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",88,57,50
"o9952","o","Diseases of the respiratory system complicating childbirth","Pregnancy, childbirth and the puerperium",2100,1981,2183
"o9953","o","Diseases of the respiratory system complicating the puerperium","Pregnancy, childbirth and the puerperium",125,129,142
"o99611","o","Diseases of the digestive system complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",45,47,55
"o99612","o","Diseases of the digestive system complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",71,53,52
"o99613","o","Diseases of the digestive system complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",129,106,127
"o99619","o","Diseases of the digestive system complicating pregnancy, unspecified trimester","Pregnancy, childbirth and the puerperium",80,50,57
"o9962","o","Diseases of the digestive system complicating childbirth","Pregnancy, childbirth and the puerperium",890,846,882
"o9963","o","Diseases of the digestive system complicating the puerperium","Pregnancy, childbirth and the puerperium",102,84,91
"o99712","o","Diseases of the skin and subcutaneous tissue complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",15,14,12
"o99713","o","Diseases of the skin and subcutaneous tissue complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",26,19,19
"o9972","o","Diseases of the skin and subcutaneous tissue complicating childbirth","Pregnancy, childbirth and the puerperium",259,220,252
"o9973","o","Diseases of the skin and subcutaneous tissue complicating the puerperium","Pregnancy, childbirth and the puerperium",54,18,30
"o99810","o","Abnormal glucose complicating pregnancy","Pregnancy, childbirth and the puerperium",44,46,42
"o99814","o","Abnormal glucose complicating childbirth","Pregnancy, childbirth and the puerperium",267,214,318
"o99820","o","Streptococcus B carrier state complicating pregnancy","Pregnancy, childbirth and the puerperium",275,248,495
"o99824","o","Streptococcus B carrier state complicating childbirth","Pregnancy, childbirth and the puerperium",5127,4725,4963
"o99825","o","Streptococcus B carrier state complicating the puerperium","Pregnancy, childbirth and the puerperium",,,14
"o99834","o","Other infection carrier state complicating childbirth","Pregnancy, childbirth and the puerperium",27,18,19
"o99842","o","Bariatric surgery status complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",11,,
"o99843","o","Bariatric surgery status complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",,16,16
"o99844","o","Bariatric surgery status complicating childbirth","Pregnancy, childbirth and the puerperium",120,114,143
"o99891","o","Other specified diseases and conditions complicating pregnancy","Pregnancy, childbirth and the puerperium",,,173
"o99892","o","Other specified diseases and conditions complicating childbirth","Pregnancy, childbirth and the puerperium",,,578
"o99893","o","Other specified diseases and conditions complicating puerperium","Pregnancy, childbirth and the puerperium",,,82
"o9a12","o","Malignant neoplasm complicating childbirth","Pregnancy, childbirth and the puerperium",19,11,13
"o9a211","o","Injury, poisoning and certain other consequences of external causes complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",16,12,12
"o9a212","o","Injury, poisoning and certain other consequences of external causes complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",,23,18
"o9a213","o","Injury, poisoning and certain other consequences of external causes complicating pregnancy, third trimester","Pregnancy, childbirth and the puerperium",24,25,25
"o9a22","o","Injury, poisoning and certain other consequences of external causes complicating childbirth","Pregnancy, childbirth and the puerperium",63,53,44
"o9a23","o","Injury, poisoning and certain other consequences of external causes complicating the puerperium","Pregnancy, childbirth and the puerperium",27,24,18
"p000","p","Newborn affected by maternal hypertensive disorders","Certain conditions originating in the perinatal period",230,153,248
"p002","p","Newborn affected by maternal infectious and parasitic diseases","Certain conditions originating in the perinatal period",492,335,387
"p0089","p","Newborn affected by other maternal conditions","Certain conditions originating in the perinatal period",144,131,249
"p010","p","Newborn affected by incompetent cervix","Certain conditions originating in the perinatal period",18,11,28
"p011","p","Newborn affected by premature rupture of membranes","Certain conditions originating in the perinatal period",405,395,385
"p012","p","Newborn affected by oligohydramnios","Certain conditions originating in the perinatal period",106,91,89
"p013","p","Newborn affected by polyhydramnios","Certain conditions originating in the perinatal period",102,78,94
"p015","p","Newborn affected by multiple pregnancy","Certain conditions originating in the perinatal period",45,23,25
"p017","p","Newborn affected by malpresentation before labor","Certain conditions originating in the perinatal period",151,134,163
"p018","p","Newborn affected by other maternal complications of pregnancy","Certain conditions originating in the perinatal period",18,,13
"p020","p","Newborn affected by placenta previa","Certain conditions originating in the perinatal period",50,34,46
"p021","p","Newborn affected by other forms of placental separation and hemorrhage","Certain conditions originating in the perinatal period",70,46,56
"p0229","p","Newborn affected by other morphological and functional abnormalities of placenta","Certain conditions originating in the perinatal period",22,,17
"p023","p","Newborn affected by placental transfusion syndromes","Certain conditions originating in the perinatal period",15,18,19
"p024","p","Newborn affected by prolapsed cord","Certain conditions originating in the perinatal period",31,20,19
"p025","p","Newborn affected by other compression of umbilical cord","Certain conditions originating in the perinatal period",1335,1018,1015
"p0269","p","Newborn affected by other conditions of umbilical cord","Certain conditions originating in the perinatal period",31,26,85
"p0278","p","Newborn affected by other conditions from chorioamnionitis","Certain conditions originating in the perinatal period",338,237,248
"p030","p","Newborn affected by breech delivery and extraction","Certain conditions originating in the perinatal period",316,261,289
"p031","p","Newborn affected by other malpresentation, malposition and disproportion during labor and delivery","Certain conditions originating in the perinatal period",240,209,258
"p032","p","Newborn affected by forceps delivery","Certain conditions originating in the perinatal period",12,10,14
"p033","p","Newborn affected by delivery by vacuum extractor [ventouse]","Certain conditions originating in the perinatal period",73,72,101
"p034","p","Newborn affected by Cesarean delivery","Certain conditions originating in the perinatal period",14,,37
"p035","p","Newborn affected by precipitate delivery","Certain conditions originating in the perinatal period",60,41,62
"p036","p","Newborn affected by abnormal uterine contractions","Certain conditions originating in the perinatal period",37,39,51
"p03811","p","Newborn affected by abnormality in fetal (intrauterine) heart rate or rhythm during labor","Certain conditions originating in the perinatal period",21,21,17
"p0382","p","Meconium passage during delivery","Certain conditions originating in the perinatal period",276,279,308
"p0389","p","Newborn affected by other specified complications of labor and delivery","Certain conditions originating in the perinatal period",21,19,28
"p039","p","Newborn affected by complication of labor and delivery, unspecified","Certain conditions originating in the perinatal period",30,27,39
"p040","p","Newborn affected by maternal anesthesia and analgesia in pregnancy, labor and delivery","Certain conditions originating in the perinatal period",16,,13
"p0414","p","Newborn affected by maternal use of opiates","Certain conditions originating in the perinatal period",129,99,180
"p0415","p","Newborn affected by maternal use of antidepressants","Certain conditions originating in the perinatal period",15,10,13
"p0416","p","Newborn affected by maternal use of amphetamines","Certain conditions originating in the perinatal period",69,60,111
"p0418","p","Newborn affected by other maternal medication","Certain conditions originating in the perinatal period",44,29,29
"p042","p","Newborn affected by maternal use of tobacco","Certain conditions originating in the perinatal period",144,102,112
"p043","p","Newborn affected by maternal use of alcohol","Certain conditions originating in the perinatal period",20,14,16
"p0440","p","Newborn affected by maternal use of unspecified drugs of addiction","Certain conditions originating in the perinatal period",72,74,66
"p0441","p","Newborn affected by maternal use of cocaine","Certain conditions originating in the perinatal period",25,22,22
"p0442","p","Newborn affected by maternal use of hallucinogens","Certain conditions originating in the perinatal period",,10,11
"p0449","p","Newborn affected by maternal use of other drugs of addiction","Certain conditions originating in the perinatal period",546,500,565
"p0481","p","Newborn affected by maternal use of cannabis","Certain conditions originating in the perinatal period",287,223,363
"p0489","p","Newborn affected by other maternal noxious substances","Certain conditions originating in the perinatal period",12,,10
"p049","p","Newborn affected by maternal noxious substance, unspecified","Certain conditions originating in the perinatal period",238,171,212
"p0500","p","Newborn light for gestational age, unspecified weight","Certain conditions originating in the perinatal period",12,,13
"p0508","p","Newborn light for gestational age, 2000-2499 grams","Certain conditions originating in the perinatal period",15,16,12
"p0509","p","Newborn light for gestational age, 2500 grams and over","Certain conditions originating in the perinatal period",71,75,57
"p0510","p","Newborn small for gestational age, unspecified weight","Certain conditions originating in the perinatal period",118,139,127
"p0514","p","Newborn small for gestational age, 1000-1249 grams","Certain conditions originating in the perinatal period",12,10,10
"p0515","p","Newborn small for gestational age, 1250-1499 grams","Certain conditions originating in the perinatal period",12,23,24
"p0516","p","Newborn small for gestational age, 1500-1749 grams","Certain conditions originating in the perinatal period",52,37,35
"p0517","p","Newborn small for gestational age, 1750-1999 grams","Certain conditions originating in the perinatal period",86,74,84
"p0518","p","Newborn small for gestational age, 2000-2499 grams","Certain conditions originating in the perinatal period",581,512,519
"p0519","p","Newborn small for gestational age, other","Certain conditions originating in the perinatal period",510,533,550
"p059","p","Newborn affected by slow intrauterine growth, unspecified","Certain conditions originating in the perinatal period",228,184,215
"p0701","p","Extremely low birth weight newborn, less than 500 grams","Certain conditions originating in the perinatal period",30,37,36
"p0702","p","Extremely low birth weight newborn, 500-749 grams","Certain conditions originating in the perinatal period",59,61,81
"p0703","p","Extremely low birth weight newborn, 750-999 grams","Certain conditions originating in the perinatal period",88,96,95
"p0714","p","Other low birth weight newborn, 1000-1249 grams","Certain conditions originating in the perinatal period",90,78,81
"p0715","p","Other low birth weight newborn, 1250-1499 grams","Certain conditions originating in the perinatal period",133,107,105
"p0716","p","Other low birth weight newborn, 1500-1749 grams","Certain conditions originating in the perinatal period",160,171,128
"p0717","p","Other low birth weight newborn, 1750-1999 grams","Certain conditions originating in the perinatal period",254,232,258
"p0718","p","Other low birth weight newborn, 2000-2499 grams","Certain conditions originating in the perinatal period",999,894,993
"p0721","p","Extreme immaturity of newborn, gestational age less than 23 completed weeks","Certain conditions originating in the perinatal period",36,46,41
"p0722","p","Extreme immaturity of newborn, gestational age 23 completed weeks","Certain conditions originating in the perinatal period",22,25,32
"p0723","p","Extreme immaturity of newborn, gestational age 24 completed weeks","Certain conditions originating in the perinatal period",34,39,42
"p0724","p","Extreme immaturity of newborn, gestational age 25 completed weeks","Certain conditions originating in the perinatal period",47,46,49
"p0725","p","Extreme immaturity of newborn, gestational age 26 completed weeks","Certain conditions originating in the perinatal period",67,48,55
"p0726","p","Extreme immaturity of newborn, gestational age 27 completed weeks","Certain conditions originating in the perinatal period",67,41,54
"p0730","p","Preterm newborn, unspecified weeks of gestation","Certain conditions originating in the perinatal period",39,31,29
"p0731","p","Preterm newborn, gestational age 28 completed weeks","Certain conditions originating in the perinatal period",66,73,46
"p0732","p","Preterm newborn, gestational age 29 completed weeks","Certain conditions originating in the perinatal period",85,67,54
"p0733","p","Preterm newborn, gestational age 30 completed weeks","Certain conditions originating in the perinatal period",94,88,75
"p0734","p","Preterm newborn, gestational age 31 completed weeks","Certain conditions originating in the perinatal period",127,124,113
"p0735","p","Preterm newborn, gestational age 32 completed weeks","Certain conditions originating in the perinatal period",185,173,196
"p0736","p","Preterm newborn, gestational age 33 completed weeks","Certain conditions originating in the perinatal period",272,248,253
"p0737","p","Preterm newborn, gestational age 34 completed weeks","Certain conditions originating in the perinatal period",544,505,572
"p0738","p","Preterm newborn, gestational age 35 completed weeks","Certain conditions originating in the perinatal period",766,704,731
"p0739","p","Preterm newborn, gestational age 36 completed weeks","Certain conditions originating in the perinatal period",1420,1236,1306
"p080","p","Exceptionally large newborn baby","Certain conditions originating in the perinatal period",200,202,232
"p081","p","Other heavy for gestational age newborn","Certain conditions originating in the perinatal period",1901,1762,1913
"p0821","p","Post-term newborn","Certain conditions originating in the perinatal period",1620,1413,1484
"p0822","p","Prolonged gestation of newborn","Certain conditions originating in the perinatal period",,,11
"p09","p","Abnormal findings on neonatal screening","Certain conditions originating in the perinatal period",205,192,177
"p120","p","Cephalhematoma due to birth injury","Certain conditions originating in the perinatal period",365,331,317
"p122","p","Epicranial subaponeurotic hemorrhage due to birth injury","Certain conditions originating in the perinatal period",17,17,11
"p123","p","Bruising of scalp due to birth injury","Certain conditions originating in the perinatal period",52,49,58
"p1281","p","Caput succedaneum","Certain conditions originating in the perinatal period",412,334,341
"p1289","p","Other birth injuries to scalp","Certain conditions originating in the perinatal period",37,41,34
"p133","p","Birth injury to other long bones","Certain conditions originating in the perinatal period",,11,
"p134","p","Fracture of clavicle due to birth injury","Certain conditions originating in the perinatal period",79,92,96
"p140","p","Erb's paralysis due to birth injury","Certain conditions originating in the perinatal period",24,25,18
"p143","p","Other brachial plexus birth injuries","Certain conditions originating in the perinatal period",20,26,17
"p153","p","Birth injury to eye","Certain conditions originating in the perinatal period",10,,
"p154","p","Birth injury to face","Certain conditions originating in the perinatal period",46,44,75
"p158","p","Other specified birth injuries","Certain conditions originating in the perinatal period",33,27,44
"p199","p","Metabolic acidemia, unspecified","Certain conditions originating in the perinatal period",,,10
"p220","p","Respiratory distress syndrome of newborn","Certain conditions originating in the perinatal period",816,870,894
"p221","p","Transient tachypnea of newborn","Certain conditions originating in the perinatal period",1187,1083,1236
"p228","p","Other respiratory distress of newborn","Certain conditions originating in the perinatal period",67,51,34
"p229","p","Respiratory distress of newborn, unspecified","Certain conditions originating in the perinatal period",728,639,730
"p239","p","Congenital pneumonia, unspecified","Certain conditions originating in the perinatal period",16,18,12
"p2400","p","Meconium aspiration without respiratory symptoms","Certain conditions originating in the perinatal period",32,22,31
"p2401","p","Meconium aspiration with respiratory symptoms","Certain conditions originating in the perinatal period",85,87,80
"p2411","p","Neonatal aspiration of (clear) amniotic fluid and mucus with respiratory symptoms","Certain conditions originating in the perinatal period",35,22,18
"p250","p","Interstitial emphysema originating in the perinatal period","Certain conditions originating in the perinatal period",12,13,13
"p251","p","Pneumothorax originating in the perinatal period","Certain conditions originating in the perinatal period",118,110,110
"p252","p","Pneumomediastinum originating in the perinatal period","Certain conditions originating in the perinatal period",25,24,26
"p269","p","Unspecified pulmonary hemorrhage originating in the perinatal period","Certain conditions originating in the perinatal period",21,22,16
"p271","p","Bronchopulmonary dysplasia originating in the perinatal period","Certain conditions originating in the perinatal period",179,182,125
"p278","p","Other chronic respiratory diseases originating in the perinatal period","Certain conditions originating in the perinatal period",11,,
"p279","p","Unspecified chronic respiratory disease originating in the perinatal period","Certain conditions originating in the perinatal period",69,72,74
"p280","p","Primary atelectasis of newborn","Certain conditions originating in the perinatal period",15,16,24
"p2810","p","Unspecified atelectasis of newborn","Certain conditions originating in the perinatal period",91,90,80
"p282","p","Cyanotic attacks of newborn","Certain conditions originating in the perinatal period",197,177,186
"p284","p","Other apnea of newborn","Certain conditions originating in the perinatal period",1047,937,992
"p285","p","Respiratory failure of newborn","Certain conditions originating in the perinatal period",492,493,379
"p2889","p","Other specified respiratory conditions of newborn","Certain conditions originating in the perinatal period",119,130,133
"p289","p","Respiratory condition of newborn, unspecified","Certain conditions originating in the perinatal period",55,43,41
"p290","p","Neonatal cardiac failure","Certain conditions originating in the perinatal period",16,,13
"p2911","p","Neonatal tachycardia","Certain conditions originating in the perinatal period",146,127,127
"p2912","p","Neonatal bradycardia","Certain conditions originating in the perinatal period",462,423,470
"p292","p","Neonatal hypertension","Certain conditions originating in the perinatal period",,19,14
"p2930","p","Pulmonary hypertension of newborn","Certain conditions originating in the perinatal period",97,109,107
"p2981","p","Cardiac arrest of newborn","Certain conditions originating in the perinatal period",19,11,10
"p2989","p","Other cardiovascular disorders originating in the perinatal period","Certain conditions originating in the perinatal period",673,638,517
"p352","p","Congenital herpesviral [herpes simplex] infection","Certain conditions originating in the perinatal period",,,12
"p360","p","Sepsis of newborn due to streptococcus, group B","Certain conditions originating in the perinatal period",,10,
"p362","p","Sepsis of newborn due to Staphylococcus aureus","Certain conditions originating in the perinatal period",,,14
"p364","p","Sepsis of newborn due to Escherichia coli","Certain conditions originating in the perinatal period",10,22,13
"p369","p","Bacterial sepsis of newborn, unspecified","Certain conditions originating in the perinatal period",432,355,353
"p375","p","Neonatal candidiasis","Certain conditions originating in the perinatal period",207,185,220
"p389","p","Omphalitis without hemorrhage","Certain conditions originating in the perinatal period",17,,12
"p391","p","Neonatal conjunctivitis and dacryocystitis","Certain conditions originating in the perinatal period",53,43,61
"p393","p","Neonatal urinary tract infection","Certain conditions originating in the perinatal period",95,102,111
"p398","p","Other specified infections specific to the perinatal period","Certain conditions originating in the perinatal period",70,83,43
"p520","p","Intraventricular (nontraumatic) hemorrhage, grade 1, of newborn","Certain conditions originating in the perinatal period",72,61,82
"p521","p","Intraventricular (nontraumatic) hemorrhage, grade 2, of newborn","Certain conditions originating in the perinatal period",32,25,40
"p5221","p","Intraventricular (nontraumatic) hemorrhage, grade 3, of newborn","Certain conditions originating in the perinatal period",11,14,13
"p5222","p","Intraventricular (nontraumatic) hemorrhage, grade 4, of newborn","Certain conditions originating in the perinatal period",22,17,24
"p523","p","Unspecified intraventricular (nontraumatic) hemorrhage of newborn","Certain conditions originating in the perinatal period",10,,
"p524","p","Intracerebral (nontraumatic) hemorrhage of newborn","Certain conditions originating in the perinatal period",10,,
"p540","p","Neonatal hematemesis","Certain conditions originating in the perinatal period",,11,
"p541","p","Neonatal melena","Certain conditions originating in the perinatal period",27,15,26
"p545","p","Neonatal cutaneous hemorrhage","Certain conditions originating in the perinatal period",546,459,454
"p548","p","Other specified neonatal hemorrhages","Certain conditions originating in the perinatal period",18,18,15
"p550","p","Rh isoimmunization of newborn","Certain conditions originating in the perinatal period",109,95,96
"p551","p","ABO isoimmunization of newborn","Certain conditions originating in the perinatal period",914,923,977
"p559","p","Hemolytic disease of newborn, unspecified","Certain conditions originating in the perinatal period",10,15,14
"p590","p","Neonatal jaundice associated with preterm delivery","Certain conditions originating in the perinatal period",1831,1583,1674
"p593","p","Neonatal jaundice from breast milk inhibitor","Certain conditions originating in the perinatal period",85,73,96
"p598","p","Neonatal jaundice from other specified causes","Certain conditions originating in the perinatal period",21,36,31
"p599","p","Neonatal jaundice, unspecified","Certain conditions originating in the perinatal period",5741,4537,4369
"p60","p","Disseminated intravascular coagulation of newborn","Certain conditions originating in the perinatal period",39,23,32
"p610","p","Transient neonatal thrombocytopenia","Certain conditions originating in the perinatal period",309,249,293
"p611","p","Polycythemia neonatorum","Certain conditions originating in the perinatal period",68,53,48
"p612","p","Anemia of prematurity","Certain conditions originating in the perinatal period",641,579,660
"p613","p","Congenital anemia from fetal blood loss","Certain conditions originating in the perinatal period",,,11
"p614","p","Other congenital anemias, not elsewhere classified","Certain conditions originating in the perinatal period",92,87,99
"p615","p","Transient neonatal neutropenia","Certain conditions originating in the perinatal period",55,68,59
"p616","p","Other transient neonatal disorders of coagulation","Certain conditions originating in the perinatal period",14,12,16
"p618","p","Other specified perinatal hematological disorders","Certain conditions originating in the perinatal period",19,24,31
"p700","p","Syndrome of infant of mother with gestational diabetes","Certain conditions originating in the perinatal period",890,727,984
"p701","p","Syndrome of infant of a diabetic mother","Certain conditions originating in the perinatal period",707,667,650
"p704","p","Other neonatal hypoglycemia","Certain conditions originating in the perinatal period",1694,1660,1851
"p711","p","Other neonatal hypocalcemia","Certain conditions originating in the perinatal period",133,102,128
"p712","p","Neonatal hypomagnesemia","Certain conditions originating in the perinatal period",12,15,19
"p718","p","Other transitory neonatal disorders of calcium and magnesium metabolism","Certain conditions originating in the perinatal period",37,49,56
"p722","p","Other transitory neonatal disorders of thyroid function, not elsewhere classified","Certain conditions originating in the perinatal period",13,11,11
"p740","p","Late metabolic acidosis of newborn","Certain conditions originating in the perinatal period",36,32,40
"p741","p","Dehydration of newborn","Certain conditions originating in the perinatal period",157,144,153
"p7421","p","Hypernatremia of newborn","Certain conditions originating in the perinatal period",94,71,99
"p7422","p","Hyponatremia of newborn","Certain conditions originating in the perinatal period",227,225,268
"p7431","p","Hyperkalemia of newborn","Certain conditions originating in the perinatal period",50,51,61
"p7432","p","Hypokalemia of newborn","Certain conditions originating in the perinatal period",75,50,62
"p7441","p","Alkalosis of newborn","Certain conditions originating in the perinatal period",45,39,38
"p74421","p","Hyperchloremia of newborn","Certain conditions originating in the perinatal period",34,35,33
"p74422","p","Hypochloremia of newborn","Certain conditions originating in the perinatal period",18,30,15
"p7449","p","Other transitory electrolyte disturbance of newborn","Certain conditions originating in the perinatal period",12,15,17
"p760","p","Meconium plug syndrome","Certain conditions originating in the perinatal period",22,12,16
"p761","p","Transitory ileus of newborn","Certain conditions originating in the perinatal period",48,22,36
"p769","p","Intestinal obstruction of newborn, unspecified","Certain conditions originating in the perinatal period",11,,
"p772","p","Stage 2 necrotizing enterocolitis in newborn","Certain conditions originating in the perinatal period",13,17,16
"p773","p","Stage 3 necrotizing enterocolitis in newborn","Certain conditions originating in the perinatal period",,,12
"p779","p","Necrotizing enterocolitis in newborn, unspecified","Certain conditions originating in the perinatal period",19,23,25
"p780","p","Perinatal intestinal perforation","Certain conditions originating in the perinatal period",,10,14
"p783","p","Noninfective neonatal diarrhea","Certain conditions originating in the perinatal period",33,20,14
"p7883","p","Newborn esophageal reflux","Certain conditions originating in the perinatal period",177,174,201
"p7889","p","Other specified perinatal digestive system disorders","Certain conditions originating in the perinatal period",,10,23
"p808","p","Other hypothermia of newborn","Certain conditions originating in the perinatal period",19,29,26
"p809","p","Hypothermia of newborn, unspecified","Certain conditions originating in the perinatal period",170,161,219
"p818","p","Other specified disturbances of temperature regulation of newborn","Certain conditions originating in the perinatal period",,,11
"p819","p","Disturbance of temperature regulation of newborn, unspecified","Certain conditions originating in the perinatal period",475,355,417
"p831","p","Neonatal erythema toxicum","Certain conditions originating in the perinatal period",385,267,267
"p832","p","Hydrops fetalis not due to hemolytic disease","Certain conditions originating in the perinatal period",,10,
"p8330","p","Unspecified edema specific to newborn","Certain conditions originating in the perinatal period",94,76,71
"p8339","p","Other edema specific to newborn","Certain conditions originating in the perinatal period",22,23,21
"p835","p","Congenital hydrocele","Certain conditions originating in the perinatal period",262,233,224
"p8381","p","Umbilical granuloma","Certain conditions originating in the perinatal period",11,12,14
