Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
o99611,o,"Diseases of the digestive system complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",45.0,47.0,55.0
o99612,o,"Diseases of the digestive system complicating pregnancy, second trimester","Pregnancy, childbirth and the puerperium",71.0,53.0,52.0
o9963,o,Diseases of the digestive system complicating the puerperium,"Pregnancy, childbirth and the puerperium",102.0,84.0,91.0
o9972,o,Diseases of the skin and subcutaneous tissue complicating childbirth,"Pregnancy, childbirth and the puerperium",259.0,220.0,252.0
o99824,o,Streptococcus B carrier state complicating childbirth,"Pregnancy, childbirth and the puerperium",5127.0,4725.0,4963.0
o9a211,o,"Injury, poisoning and certain other consequences of external causes complicating pregnancy, first trimester","Pregnancy, childbirth and the puerperium",16.0,12.0,12.0
p0414,p,Newborn affected by maternal use of opiates,Certain conditions originating in the perinatal period,129.0,99.0,180.0
p0418,p,Newborn affected by other maternal medication,Certain conditions originating in the perinatal period,44.0,29.0,29.0
p0449,p,Newborn affected by maternal use of other drugs of addiction,Certain conditions originating in the perinatal period,546.0,500.0,565.0
p0701,p,"Extremely low birth weight newborn, less than 500 grams",Certain conditions originating in the perinatal period,30.0,37.0,36.0
p0702,p,"Extremely low birth weight newborn, 500-749 grams",Certain conditions originating in the perinatal period,59.0,61.0,81.0
p0703,p,"Extremely low birth weight newborn, 750-999 grams",Certain conditions originating in the perinatal period,88.0,96.0,95.0
p0714,p,"Other low birth weight newborn, 1000-1249 grams",Certain conditions originating in the perinatal period,90.0,78.0,81.0
p0715,p,"Other low birth weight newborn, 1250-1499 grams",Certain conditions originating in the perinatal period,133.0,107.0,105.0
p0716,p,"Other low birth weight newborn, 1500-1749 grams",Certain conditions originating in the perinatal period,160.0,171.0,128.0
p0717,p,"Other low birth weight newborn, 1750-1999 grams",Certain conditions originating in the perinatal period,254.0,232.0,258.0
p0718,p,"Other low birth weight newborn, 2000-2499 grams",Certain conditions originating in the perinatal period,999.0,894.0,993.0
p0721,p,"Extreme immaturity of newborn, gestational age less than 23 completed weeks",Certain conditions originating in the perinatal period,36.0,46.0,41.0
p0722,p,"Extreme immaturity of newborn, gestational age 23 completed weeks",Certain conditions originating in the perinatal period,22.0,25.0,32.0
p0723,p,"Extreme immaturity of newborn, gestational age 24 completed weeks",Certain conditions originating in the perinatal period,34.0,39.0,42.0
p0724,p,"Extreme immaturity of newborn, gestational age 25 completed weeks",Certain conditions originating in the perinatal period,47.0,46.0,49.0
p0725,p,"Extreme immaturity of newborn, gestational age 26 completed weeks",Certain conditions originating in the perinatal period,67.0,48.0,55.0
p0726,p,"Extreme immaturity of newborn, gestational age 27 completed weeks",Certain conditions originating in the perinatal period,67.0,41.0,54.0
p0731,p,"Preterm newborn, gestational age 28 completed weeks",Certain conditions originating in the perinatal period,66.0,73.0,46.0
p0732,p,"Preterm newborn, gestational age 29 completed weeks",Certain conditions originating in the perinatal period,85.0,67.0,54.0
p0733,p,"Preterm newborn, gestational age 30 completed weeks",Certain conditions originating in the perinatal period,94.0,88.0,75.0
p0734,p,"Preterm newborn, gestational age 31 completed weeks",Certain conditions originating in the perinatal period,127.0,124.0,113.0
p0735,p,"Preterm newborn, gestational age 32 completed weeks",Certain conditions originating in the perinatal period,185.0,173.0,196.0
p0736,p,"Preterm newborn, gestational age 33 completed weeks",Certain conditions originating in the perinatal period,272.0,248.0,253.0
p0737,p,"Preterm newborn, gestational age 34 completed weeks",Certain conditions originating in the perinatal period,544.0,505.0,572.0
p0738,p,"Preterm newborn, gestational age 35 completed weeks",Certain conditions originating in the perinatal period,766.0,704.0,731.0
p0739,p,"Preterm newborn, gestational age 36 completed weeks",Certain conditions originating in the perinatal period,1420.0,1236.0,1306.0
p09,p,Abnormal findings on neonatal screening,Certain conditions originating in the perinatal period,205.0,192.0,177.0
p220,p,Respiratory distress syndrome of newborn,Certain conditions originating in the perinatal period,816.0,870.0,894.0
p221,p,Transient tachypnea of newborn,Certain conditions originating in the perinatal period,1187.0,1083.0,1236.0
p250,p,Interstitial emphysema originating in the perinatal period,Certain conditions originating in the perinatal period,12.0,13.0,13.0
p251,p,Pneumothorax originating in the perinatal period,Certain conditions originating in the perinatal period,118.0,110.0,110.0
p252,p,Pneumomediastinum originating in the perinatal period,Certain conditions originating in the perinatal period,25.0,24.0,26.0
p269,p,Unspecified pulmonary hemorrhage originating in the perinatal period,Certain conditions originating in the perinatal period,21.0,22.0,16.0
p271,p,Bronchopulmonary dysplasia originating in the perinatal period,Certain conditions originating in the perinatal period,179.0,182.0,125.0
p279,p,Unspecified chronic respiratory disease originating in the perinatal period,Certain conditions originating in the perinatal period,69.0,72.0,74.0
p284,p,Other apnea of newborn,Certain conditions originating in the perinatal period,1047.0,937.0,992.0
p285,p,Respiratory failure of newborn,Certain conditions originating in the perinatal period,492.0,493.0,379.0
p2912,p,Neonatal bradycardia,Certain conditions originating in the perinatal period,462.0,423.0,470.0
p360,p,"Sepsis of newborn due to streptococcus, group B",Certain conditions originating in the perinatal period,,10.0,
p375,p,Neonatal candidiasis,Certain conditions originating in the perinatal period,207.0,185.0,220.0
p391,p,Neonatal conjunctivitis and dacryocystitis,Certain conditions originating in the perinatal period,53.0,43.0,61.0
p5221,p,"Intraventricular (nontraumatic) hemorrhage, grade 3, of newborn",Certain conditions originating in the perinatal period,11.0,14.0,13.0
p5222,p,"Intraventricular (nontraumatic) hemorrhage, grade 4, of newborn",Certain conditions originating in the perinatal period,22.0,17.0,24.0
p590,p,Neonatal jaundice associated with preterm delivery,Certain conditions originating in the perinatal period,1831.0,1583.0,1674.0
p599,p,"Neonatal jaundice, unspecified",Certain conditions originating in the perinatal period,5741.0,4537.0,4369.0
p60,p,Disseminated intravascular coagulation of newborn,Certain conditions originating in the perinatal period,39.0,23.0,32.0
p610,p,Transient neonatal thrombocytopenia,Certain conditions originating in the perinatal period,309.0,249.0,293.0
p612,p,Anemia of prematurity,Certain conditions originating in the perinatal period,641.0,579.0,660.0
p615,p,Transient neonatal neutropenia,Certain conditions originating in the perinatal period,55.0,68.0,59.0
p704,p,Other neonatal hypoglycemia,Certain conditions originating in the perinatal period,1694.0,1660.0,1851.0
p711,p,Other neonatal hypocalcemia,Certain conditions originating in the perinatal period,133.0,102.0,128.0
p712,p,Neonatal hypomagnesemia,Certain conditions originating in the perinatal period,12.0,15.0,19.0
p718,p,Other transitory neonatal disorders of calcium and magnesium metabolism,Certain conditions originating in the perinatal period,37.0,49.0,56.0
p7421,p,Hypernatremia of newborn,Certain conditions originating in the perinatal period,94.0,71.0,99.0
p7422,p,Hyponatremia of newborn,Certain conditions originating in the perinatal period,227.0,225.0,268.0
p7431,p,Hyperkalemia of newborn,Certain conditions originating in the perinatal period,50.0,51.0,61.0
p7432,p,Hypokalemia of newborn,Certain conditions originating in the perinatal period,75.0,50.0,62.0
p7441,p,Alkalosis of newborn,Certain conditions originating in the perinatal period,45.0,39.0,38.0
p74421,p,Hyperchloremia of newborn,Certain conditions originating in the perinatal period,34.0,35.0,33.0
p74422,p,Hypochloremia of newborn,Certain conditions originating in the perinatal period,18.0,30.0,15.0
p7449,p,Other transitory electrolyte disturbance of newborn,Certain conditions originating in the perinatal period,12.0,15.0,17.0
p761,p,Transitory ileus of newborn,Certain conditions originating in the perinatal period,48.0,22.0,36.0
p779,p,"Necrotizing enterocolitis in newborn, unspecified",Certain conditions originating in the perinatal period,19.0,23.0,25.0
p780,p,Perinatal intestinal perforation,Certain conditions originating in the perinatal period,,10.0,14.0
p7883,p,Newborn esophageal reflux,Certain conditions originating in the perinatal period,177.0,174.0,201.0
p832,p,Hydrops fetalis not due to hemolytic disease,Certain conditions originating in the perinatal period,,10.0,
p84,p,Other problems with newborn,Certain conditions originating in the perinatal period,729.0,777.0,765.0
p922,p,Slow feeding of newborn,Certain conditions originating in the perinatal period,354.0,305.0,324.0
p929,p,"Feeding problem of newborn, unspecified",Certain conditions originating in the perinatal period,1278.0,1060.0,1229.0
p961,p,Neonatal withdrawal symptoms from maternal use of drugs of addiction,Certain conditions originating in the perinatal period,420.0,361.0,485.0
p9689,p,Other specified conditions originating in the perinatal period,Certain conditions originating in the perinatal period,737.0,643.0,728.0
q044,q,Septo-optic dysplasia of brain,Congenital and chromosomal abnormalities,35.0,45.0,29.0
q105,q,Congenital stenosis and stricture of lacrimal duct,Congenital and chromosomal abnormalities,29.0,25.0,24.0
q203,q,Discordant ventriculoarterial connection,Congenital and chromosomal abnormalities,31.0,42.0,55.0
q204,q,Double inlet ventricle,Congenital and chromosomal abnormalities,57.0,39.0,58.0
q210,q,Ventricular septal defect,Congenital and chromosomal abnormalities,548.0,510.0,557.0
q211,q,Atrial septal defect,Congenital and chromosomal abnormalities,2371.0,2205.0,2141.0
q213,q,Tetralogy of Fallot,Congenital and chromosomal abnormalities,74.0,69.0,52.0
q220,q,Pulmonary valve atresia,Congenital and chromosomal abnormalities,16.0,21.0,19.0
q224,q,Congenital tricuspid stenosis,Congenital and chromosomal abnormalities,28.0,19.0,26.0
q232,q,Congenital mitral stenosis,Congenital and chromosomal abnormalities,18.0,13.0,16.0
q233,q,Congenital mitral insufficiency,Congenital and chromosomal abnormalities,30.0,26.0,23.0
q234,q,Hypoplastic left heart syndrome,Congenital and chromosomal abnormalities,58.0,40.0,45.0
q250,q,Patent ductus arteriosus,Congenital and chromosomal abnormalities,793.0,703.0,725.0
q251,q,Coarctation of aorta,Congenital and chromosomal abnormalities,59.0,58.0,76.0
q2542,q,Hypoplasia of aorta,Congenital and chromosomal abnormalities,24.0,22.0,27.0
q2545,q,Double aortic arch,Congenital and chromosomal abnormalities,13.0,10.0,15.0
q2547,q,Right aortic arch,Congenital and chromosomal abnormalities,33.0,29.0,32.0
q255,q,Atresia of pulmonary artery,Congenital and chromosomal abnormalities,25.0,23.0,29.0
q258,q,Other congenital malformations of other great arteries,Congenital and chromosomal abnormalities,15.0,12.0,10.0
q268,q,Other congenital malformations of great veins,Congenital and chromosomal abnormalities,11.0,15.0,
q278,q,Other specified congenital malformations of peripheral vascular system,Congenital and chromosomal abnormalities,41.0,37.0,45.0
q300,q,Choanal atresia,Congenital and chromosomal abnormalities,13.0,13.0,
q320,q,Congenital tracheomalacia,Congenital and chromosomal abnormalities,65.0,42.0,36.0
q322,q,Congenital bronchomalacia,Congenital and chromosomal abnormalities,15.0,16.0,12.0
q382,q,Macroglossia,Congenital and chromosomal abnormalities,19.0,18.0,14.0
q391,q,Atresia of esophagus with tracheo-esophageal fistula,Congenital and chromosomal abnormalities,12.0,15.0,
q410,q,"Congenital absence, atresia and stenosis of duodenum",Congenital and chromosomal abnormalities,15.0,21.0,15.0
q411,q,"Congenital absence, atresia and stenosis of jejunum",Congenital and chromosomal abnormalities,13.0,12.0,
q442,q,Atresia of bile ducts,Congenital and chromosomal abnormalities,22.0,25.0,24.0
q446,q,Cystic disease of liver,Congenital and chromosomal abnormalities,59.0,52.0,42.0
q451,q,Annular pancreas,Congenital and chromosomal abnormalities,11.0,13.0,10.0
q513,q,Bicornate uterus,Congenital and chromosomal abnormalities,125.0,93.0,111.0
q544,q,Congenital chordee,Congenital and chromosomal abnormalities,50.0,62.0,41.0
q549,q,"Hypospadias, unspecified",Congenital and chromosomal abnormalities,97.0,106.0,130.0
q612,q,"Polycystic kidney, adult type",Congenital and chromosomal abnormalities,167.0,168.0,174.0
q625,q,Duplication of ureter,Congenital and chromosomal abnormalities,49.0,30.0,39.0
q638,q,Other specified congenital malformations of kidney,Congenital and chromosomal abnormalities,46.0,38.0,32.0
q6601,q,"Congenital talipes equinovarus, right foot",Congenital and chromosomal abnormalities,10.0,34.0,42.0
q6602,q,"Congenital talipes equinovarus, left foot",Congenital and chromosomal abnormalities,,32.0,34.0
q676,q,Pectus excavatum,Congenital and chromosomal abnormalities,185.0,161.0,205.0
q688,q,Other specified congenital musculoskeletal deformities,Congenital and chromosomal abnormalities,22.0,27.0,25.0
q743,q,Arthrogryposis multiplex congenita,Congenital and chromosomal abnormalities,14.0,15.0,16.0
q751,q,Craniofacial dysostosis,Congenital and chromosomal abnormalities,11.0,12.0,
q792,q,Exomphalos,Congenital and chromosomal abnormalities,10.0,13.0,17.0
q793,q,Gastroschisis,Congenital and chromosomal abnormalities,35.0,26.0,25.0
q851,q,Tuberous sclerosis,Congenital and chromosomal abnormalities,18.0,23.0,42.0
q873,q,Congenital malformation syndromes involving early overgrowth,Congenital and chromosomal abnormalities,11.0,10.0,10.0
q8901,q,Asplenia (congenital),Congenital and chromosomal abnormalities,48.0,61.0,64.0
q893,q,Situs inversus,Congenital and chromosomal abnormalities,36.0,41.0,33.0
q9351,q,Angelman syndrome,Congenital and chromosomal abnormalities,21.0,11.0,11.0
q9381,q,Velo-cardio-facial syndrome,Congenital and chromosomal abnormalities,21.0,15.0,17.0
q9389,q,Other deletions from the autosomes,Congenital and chromosomal abnormalities,31.0,23.0,19.0
r1312,r,"Dysphagia, oropharyngeal phase",abnormal clinical findings,1476.0,1588.0,1618.0
r180,r,Malignant ascites,abnormal clinical findings,501.0,481.0,480.0
r188,r,Other ascites,abnormal clinical findings,4465.0,4349.0,4527.0
r200,r,Anesthesia of skin,abnormal clinical findings,1186.0,1098.0,1164.0
r202,r,Paresthesia of skin,abnormal clinical findings,1023.0,954.0,1003.0
r269,r,Unspecified abnormalities of gait and mobility,abnormal clinical findings,2644.0,2697.0,2366.0
r296,r,Repeated falls,abnormal clinical findings,3865.0,3800.0,4247.0
r29810,r,Facial weakness,abnormal clinical findings,2966.0,2857.0,2617.0
r338,r,Other retention of urine,abnormal clinical findings,3521.0,3229.0,3082.0
r402110,r,"Coma scale, eyes open, never, unspecified time",abnormal clinical findings,17.0,22.0,19.0
r402111,r,"Coma scale, eyes open, never, in the field [EMT or ambulance]",abnormal clinical findings,66.0,70.0,63.0
r402112,r,"Coma scale, eyes open, never, at arrival to emergency department",abnormal clinical findings,375.0,354.0,344.0
r402113,r,"Coma scale, eyes open, never, at hospital admission",abnormal clinical findings,138.0,155.0,115.0
r402114,r,"Coma scale, eyes open, never, 24 hours or more after hospital admission",abnormal clinical findings,129.0,122.0,96.0
r402121,r,"Coma scale, eyes open, to pain, in the field [EMT or ambulance]",abnormal clinical findings,20.0,15.0,13.0
r402122,r,"Coma scale, eyes open, to pain, at arrival to emergency department",abnormal clinical findings,104.0,114.0,130.0
r402123,r,"Coma scale, eyes open, to pain, at hospital admission",abnormal clinical findings,123.0,100.0,76.0
r402124,r,"Coma scale, eyes open, to pain, 24 hours or more after hospital admission",abnormal clinical findings,127.0,116.0,84.0
r402131,r,"Coma scale, eyes open, to sound, in the field [EMT or ambulance]",abnormal clinical findings,16.0,10.0,12.0
r402132,r,"Coma scale, eyes open, to sound, at arrival to emergency department",abnormal clinical findings,114.0,99.0,91.0
r402133,r,"Coma scale, eyes open, to sound, at hospital admission",abnormal clinical findings,115.0,68.0,64.0
r402134,r,"Coma scale, eyes open, to sound, 24 hours or more after hospital admission",abnormal clinical findings,100.0,98.0,43.0
r402141,r,"Coma scale, eyes open, spontaneous, in the field [EMT or ambulance]",abnormal clinical findings,84.0,60.0,66.0
r402142,r,"Coma scale, eyes open, spontaneous, at arrival to emergency department",abnormal clinical findings,962.0,796.0,797.0
r402143,r,"Coma scale, eyes open, spontaneous, at hospital admission",abnormal clinical findings,457.0,437.0,334.0
r402144,r,"Coma scale, eyes open, spontaneous, 24 hours or more after hospital admission",abnormal clinical findings,117.0,117.0,96.0
r402210,r,"Coma scale, best verbal response, none, unspecified time",abnormal clinical findings,28.0,29.0,46.0
r402211,r,"Coma scale, best verbal response, none, in the field [EMT or ambulance]",abnormal clinical findings,78.0,74.0,65.0
r402212,r,"Coma scale, best verbal response, none, at arrival to emergency department",abnormal clinical findings,460.0,433.0,430.0
r402213,r,"Coma scale, best verbal response, none, at hospital admission",abnormal clinical findings,254.0,257.0,192.0
r402214,r,"Coma scale, best verbal response, none, 24 hours or more after hospital admission",abnormal clinical findings,237.0,230.0,202.0
r402221,r,"Coma scale, best verbal response, incomprehensible words, in the field [EMT or ambulance]",abnormal clinical findings,22.0,17.0,14.0
r402222,r,"Coma scale, best verbal response, incomprehensible words, at arrival to emergency department",abnormal clinical findings,121.0,136.0,115.0
r402223,r,"Coma scale, best verbal response, incomprehensible words, at hospital admission",abnormal clinical findings,104.0,93.0,56.0
r402224,r,"Coma scale, best verbal response, incomprehensible words, 24 hours or more after hospital admission",abnormal clinical findings,99.0,98.0,61.0
r402241,r,"Coma scale, best verbal response, confused conversation, in the field [EMT or ambulance]",abnormal clinical findings,27.0,22.0,22.0
r402242,r,"Coma scale, best verbal response, confused conversation, at arrival to emergency department",abnormal clinical findings,208.0,180.0,215.0
r402243,r,"Coma scale, best verbal response, confused conversation, at hospital admission",abnormal clinical findings,106.0,124.0,97.0
r402244,r,"Coma scale, best verbal response, confused conversation, 24 hours or more after hospital admission",abnormal clinical findings,66.0,89.0,46.0
r402251,r,"Coma scale, best verbal response, oriented, in the field [EMT or ambulance]",abnormal clinical findings,53.0,32.0,43.0
r402252,r,"Coma scale, best verbal response, oriented, at arrival to emergency department",abnormal clinical findings,716.0,555.0,555.0
r402253,r,"Coma scale, best verbal response, oriented, at hospital admission",abnormal clinical findings,348.0,271.0,241.0
r402254,r,"Coma scale, best verbal response, oriented, 24 hours or more after hospital admission",abnormal clinical findings,76.0,54.0,25.0
r402310,r,"Coma scale, best motor response, none, unspecified time",abnormal clinical findings,,19.0,17.0
r402311,r,"Coma scale, best motor response, none, in the field [EMT or ambulance]",abnormal clinical findings,54.0,55.0,47.0
r402312,r,"Coma scale, best motor response, none, at arrival to emergency department",abnormal clinical findings,244.0,234.0,225.0
r402313,r,"Coma scale, best motor response, none, at hospital admission",abnormal clinical findings,68.0,76.0,72.0
r402314,r,"Coma scale, best motor response, none, 24 hours or more after hospital admission",abnormal clinical findings,77.0,79.0,83.0
r402341,r,"Coma scale, best motor response, flexion withdrawal, in the field [EMT or ambulance]",abnormal clinical findings,24.0,27.0,15.0
r402342,r,"Coma scale, best motor response, flexion withdrawal, at arrival to emergency department",abnormal clinical findings,130.0,129.0,115.0
r402343,r,"Coma scale, best motor response, flexion withdrawal, at hospital admission",abnormal clinical findings,94.0,71.0,56.0
r402344,r,"Coma scale, best motor response, flexion withdrawal, 24 hours or more after hospital admission",abnormal clinical findings,87.0,77.0,56.0
r402351,r,"Coma scale, best motor response, localizes pain, in the field [EMT or ambulance]",abnormal clinical findings,21.0,17.0,20.0
r402352,r,"Coma scale, best motor response, localizes pain, at arrival to emergency department",abnormal clinical findings,165.0,195.0,175.0
r402353,r,"Coma scale, best motor response, localizes pain, at hospital admission",abnormal clinical findings,148.0,134.0,86.0
r402354,r,"Coma scale, best motor response, localizes pain, 24 hours or more after hospital admission",abnormal clinical findings,126.0,116.0,69.0
r402361,r,"Coma scale, best motor response, obeys commands, in the field [EMT or ambulance]",abnormal clinical findings,75.0,45.0,61.0
r402362,r,"Coma scale, best motor response, obeys commands, at arrival to emergency department",abnormal clinical findings,923.0,735.0,763.0
r402363,r,"Coma scale, best motor response, obeys commands, at hospital admission",abnormal clinical findings,460.0,407.0,337.0
r402364,r,"Coma scale, best motor response, obeys commands, 24 hours or more after hospital admission",abnormal clinical findings,122.0,126.0,89.0
r413,r,Other amnesia,abnormal clinical findings,884.0,772.0,830.0
r41840,r,Attention and concentration deficit,abnormal clinical findings,122.0,161.0,195.0
r41842,r,Visuospatial deficit,abnormal clinical findings,36.0,36.0,41.0
r41844,r,Frontal lobe and executive function deficit,abnormal clinical findings,136.0,120.0,157.0
r4189,r,Other symptoms and signs involving cognitive functions and awareness,abnormal clinical findings,1156.0,1217.0,1295.0
r419,r,Unspecified symptoms and signs involving cognitive functions and awareness,abnormal clinical findings,454.0,498.0,573.0
r430,r,Anosmia,abnormal clinical findings,,32.0,66.0
r432,r,Parageusia,abnormal clinical findings,26.0,33.0,35.0
r440,r,Auditory hallucinations,abnormal clinical findings,307.0,262.0,333.0
r441,r,Visual hallucinations,abnormal clinical findings,414.0,352.0,423.0
r45851,r,Suicidal ideations,abnormal clinical findings,23957.0,21687.0,22034.0
r4701,r,Aphasia,abnormal clinical findings,3387.0,3385.0,3397.0
r471,r,Dysarthria and anarthria,abnormal clinical findings,1917.0,1906.0,1820.0
r4781,r,Slurred speech,abnormal clinical findings,1423.0,1367.0,1316.0
r5081,r,Fever presenting with conditions classified elsewhere,abnormal clinical findings,1359.0,1170.0,1128.0
r52,r,"Pain, unspecified",abnormal clinical findings,560.0,531.0,543.0
r530,r,Neoplastic (malignant) related fatigue,abnormal clinical findings,184.0,128.0,73.0
r5383,r,Other fatigue,abnormal clinical findings,1301.0,1352.0,1881.0
r570,r,Cardiogenic shock,abnormal clinical findings,2094.0,2226.0,2210.0
r6251,r,Failure to thrive (child),abnormal clinical findings,525.0,469.0,397.0
r627,r,Adult failure to thrive,abnormal clinical findings,2962.0,2854.0,3130.0
r633,r,Feeding difficulties,abnormal clinical findings,743.0,806.0,679.0
r64,r,Cachexia,abnormal clinical findings,2174.0,2250.0,2214.0
r6521,r,Severe sepsis with septic shock,abnormal clinical findings,6007.0,7188.0,8492.0
r6889,r,Other general symptoms and signs,abnormal clinical findings,739.0,821.0,727.0
r700,r,Elevated erythrocyte sedimentation rate,abnormal clinical findings,149.0,157.0,173.0
r739,r,"Hyperglycemia, unspecified",abnormal clinical findings,6422.0,6229.0,7823.0
r791,r,Abnormal coagulation profile,abnormal clinical findings,2479.0,2523.0,2764.0
r7982,r,Elevated C-reactive protein (CRP),abnormal clinical findings,358.0,561.0,957.0
r87610,r,Atypical squamous cells of undetermined significance on cytologic smear of cervix (ASC-US),abnormal clinical findings,35.0,25.0,29.0
r87810,r,Cervical high risk human papillomavirus (HPV) DNA test positive,abnormal clinical findings,26.0,26.0,37.0
r94120,r,Abnormal auditory function study,abnormal clinical findings,259.0,291.0,357.0
s0011xa,s,"Contusion of right eyelid and periocular area, initial encounter",Injury or poisoning,141.0,138.0,129.0
s0012xa,s,"Contusion of left eyelid and periocular area, initial encounter",Injury or poisoning,139.0,146.0,143.0
s0081xd,s,"Abrasion of other part of head, subsequent encounter",Injury or poisoning,29.0,34.0,35.0
s0102xa,s,"Laceration with foreign body of scalp, initial encounter",Injury or poisoning,19.0,13.0,18.0
s01112d,s,"Laceration without foreign body of left eyelid and periocular area, subsequent encounter",Injury or poisoning,19.0,14.0,
s01511d,s,"Laceration without foreign body of lip, subsequent encounter",Injury or poisoning,10.0,12.0,18.0
s0181xd,s,"Laceration without foreign body of other part of head, subsequent encounter",Injury or poisoning,91.0,102.0,86.0
s020xxa,s,"Fracture of vault of skull, initial encounter for closed fracture",Injury or poisoning,290.0,246.0,231.0
s020xxb,s,"Fracture of vault of skull, initial encounter for open fracture",Injury or poisoning,44.0,41.0,57.0
s020xxd,s,"Fracture of vault of skull, subsequent encounter for fracture with routine healing",Injury or poisoning,37.0,38.0,64.0
s02109a,s,"Fracture of base of skull, unspecified side, initial encounter for closed fracture",Injury or poisoning,18.0,15.0,21.0
s02113d,s,"Unspecified occipital condyle fracture, subsequent encounter for fracture with routine healing",Injury or poisoning,14.0,18.0,16.0
s0219xa,s,"Other fracture of base of skull, initial encounter for closed fracture",Injury or poisoning,375.0,330.0,345.0
s0219xb,s,"Other fracture of base of skull, initial encounter for open fracture",Injury or poisoning,45.0,43.0,50.0
s0219xd,s,"Other fracture of base of skull, subsequent encounter for fracture with routine healing",Injury or poisoning,63.0,49.0,63.0
s022xxb,s,"Fracture of nasal bones, initial encounter for open fracture",Injury or poisoning,37.0,45.0,45.0
s022xxd,s,"Fracture of nasal bones, subsequent encounter for fracture with routine healing",Injury or poisoning,80.0,82.0,87.0
s0231xa,s,"Fracture of orbital floor, right side, initial encounter for closed fracture",Injury or poisoning,144.0,151.0,135.0
s0231xb,s,"Fracture of orbital floor, right side, initial encounter for open fracture",Injury or poisoning,,13.0,10.0
s0231xd,s,"Fracture of orbital floor, right side, subsequent encounter for fracture with routine healing",Injury or poisoning,15.0,18.0,12.0
s0232xa,s,"Fracture of orbital floor, left side, initial encounter for closed fracture",Injury or poisoning,160.0,148.0,149.0
s0232xb,s,"Fracture of orbital floor, left side, initial encounter for open fracture",Injury or poisoning,,11.0,12.0
s0232xd,s,"Fracture of orbital floor, left side, subsequent encounter for fracture with routine healing",Injury or poisoning,14.0,19.0,15.0
s0240ca,s,"Maxillary fracture, right side, initial encounter for closed fracture",Injury or poisoning,149.0,140.0,119.0
s0240cd,s,"Maxillary fracture, right side, subsequent encounter for fracture with routine healing",Injury or poisoning,16.0,20.0,20.0
s0240da,s,"Maxillary fracture, left side, initial encounter for closed fracture",Injury or poisoning,153.0,143.0,140.0
s0240db,s,"Maxillary fracture, left side, initial encounter for open fracture",Injury or poisoning,,12.0,15.0
s0240dd,s,"Maxillary fracture, left side, subsequent encounter for fracture with routine healing",Injury or poisoning,12.0,12.0,15.0
s0240ea,s,"Zygomatic fracture, right side, initial encounter for closed fracture",Injury or poisoning,128.0,119.0,92.0
s0240ed,s,"Zygomatic fracture, right side, subsequent encounter for fracture with routine healing",Injury or poisoning,16.0,12.0,14.0
s0240fa,s,"Zygomatic fracture, left side, initial encounter for closed fracture",Injury or poisoning,122.0,118.0,114.0
s0240fd,s,"Zygomatic fracture, left side, subsequent encounter for fracture with routine healing",Injury or poisoning,11.0,10.0,18.0
s02411a,s,"LeFort I fracture, initial encounter for closed fracture",Injury or poisoning,34.0,28.0,18.0
s02412a,s,"LeFort II fracture, initial encounter for closed fracture",Injury or poisoning,23.0,27.0,22.0
s02413a,s,"LeFort III fracture, initial encounter for closed fracture",Injury or poisoning,13.0,23.0,15.0
s02601a,s,"Fracture of unspecified part of body of right mandible, initial encounter for closed fracture",Injury or poisoning,19.0,19.0,18.0
s02602a,s,"Fracture of unspecified part of body of left mandible, initial encounter for closed fracture",Injury or poisoning,18.0,21.0,15.0
s02609b,s,"Fracture of mandible, unspecified, initial encounter for open fracture",Injury or poisoning,15.0,12.0,
s02621a,s,"Fracture of subcondylar process of right mandible, initial encounter for closed fracture",Injury or poisoning,19.0,15.0,19.0
s02622a,s,"Fracture of subcondylar process of left mandible, initial encounter for closed fracture",Injury or poisoning,20.0,17.0,19.0
s02641a,s,"Fracture of ramus of right mandible, initial encounter for closed fracture",Injury or poisoning,16.0,18.0,16.0
s02642a,s,"Fracture of ramus of left mandible, initial encounter for closed fracture",Injury or poisoning,27.0,27.0,28.0
s02651a,s,"Fracture of angle of right mandible, initial encounter for closed fracture",Injury or poisoning,20.0,16.0,19.0
s0266xa,s,"Fracture of symphysis of mandible, initial encounter for closed fracture",Injury or poisoning,51.0,30.0,44.0
s0266xb,s,"Fracture of symphysis of mandible, initial encounter for open fracture",Injury or poisoning,26.0,15.0,20.0
s0269xa,s,"Fracture of mandible of other specified site, initial encounter for closed fracture",Injury or poisoning,10.0,14.0,
s02831a,s,"Fracture of medial orbital wall, right side, initial encounter for closed fracture",Injury or poisoning,34.0,62.0,67.0
s02832a,s,"Fracture of medial orbital wall, left side, initial encounter for closed fracture",Injury or poisoning,41.0,65.0,54.0
s02841a,s,"Fracture of lateral orbital wall, right side, initial encounter for closed fracture",Injury or poisoning,29.0,53.0,48.0
s02842a,s,"Fracture of lateral orbital wall, left side, initial encounter for closed fracture",Injury or poisoning,25.0,65.0,48.0
s0292xd,s,"Unspecified fracture of facial bones, subsequent encounter for fracture with routine healing",Injury or poisoning,,13.0,20.0
s060x9d,s,"Concussion with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,42.0,51.0,51.0
s061x7a,s,"Traumatic cerebral edema with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Injury or poisoning,19.0,25.0,32.0
