Source,Target,Weight20192
n83202,o3483,0.1063
n83209,o3483,0.1584
n83291,n83292,0.1752
n838,o3483,0.1825
n841,o3443,0.1231
n858,o34211,0.2596
n858,o34219,0.1353
n858,z302,0.1695
n895,o3463,0.1733
n895,o655,0.1062
n896,o3463,0.2635
n9410,n946,0.1302
n9972,s3710xa,0.11699999999999999
o00102,o081,0.3529
o021,z371,0.1037
o021,z3a16,0.1158
o021,z3a17,0.2143
o021,z3a18,0.1761
o021,z3a19,0.1231
o031,o034,0.1099
o09212,o24012,0.124
o0932,o98312,0.1472
o09522,o26892,0.1023
o09522,o4412,0.1459
o09522,o99612,0.1346
o10013,o113,0.1296
o1002,o114,0.2148
o1002,o2412,0.1076
o10912,o99212,0.1038
o10913,o113,0.1151
o10913,o99213,0.1142
o1092,o114,0.172
o1093,o115,0.23199999999999998
o1093,o99215,0.1162
o1203,o24013,0.1109
o134,o99214,0.1124
o134,z3a37,0.1136
o1415,o99215,0.1302
o200,o208,0.1186
o208,o99011,0.1025
o208,o99511,0.10300000000000001
o208,z3a08,0.1291
o210,o99281,0.1049
o210,o99341,0.1001
o211,o26891,0.1316
o211,o99011,0.1158
o211,o99281,0.1513
o211,o99282,0.1244
o211,o99612,0.1119
o211,z3a11,0.10300000000000001
o211,z3a12,0.1054
o211,z3a13,0.1382
o2301,o26831,0.1534
o2301,o98811,0.2857
o2301,o99311,0.1589
o2301,o99411,0.124
o2302,o98812,0.1633
o2302,o99012,0.2268
o2302,o99282,0.135
o2302,o99512,0.1229
o2302,z3a24,0.113
o2341,o99011,0.1308
o2341,o99321,0.1135
o2341,o99411,0.1031
o2341,z3a01,0.1268
o2341,z3a08,0.1052
o2341,z3a10,0.1465
o2341,z3a11,0.1038
o2342,o26832,0.1075
o2342,o6002,0.1056
o2342,o99282,0.1376
o2342,o99322,0.1006
o2342,o99332,0.1056
o2342,o99342,0.1456
o2342,o99352,0.1078
o2342,z3a24,0.1047
o2342,z3a26,0.1216
o23592,o24112,0.10099999999999999
o23592,o26872,0.1044
o23592,o3432,0.1157
o24011,o3481,0.1725
o24011,o99011,0.1051
o24011,o99281,0.1301
o24011,o99341,0.1506
o24011,o99411,0.1274
o24011,o99611,0.1208
o24012,o99282,0.1087
o24112,o26832,0.1352
o24112,o99212,0.1212
o24112,o99712,0.129
o24113,o99213,0.10300000000000001
o26612,o99612,0.1132
o2663,o99215,0.1179
o26831,o26891,0.1458
o26831,o99011,0.1054
o26831,o99111,0.2039
o26831,o99211,0.1581
o26831,o99281,0.1466
o26831,o99411,0.1307
o26831,o99511,0.1118
o26832,o99012,0.1081
o26832,o99212,0.11800000000000001
o26832,o99282,0.1076
o26832,o99412,0.1071
o26872,o30042,0.1829
o26872,o3432,0.2994
o26872,o6002,0.2179
o26872,o99212,0.1196
o26872,z3a23,0.1011
o26872,z3a24,0.1489
o26872,z3a25,0.1046
o26872,z3a27,0.1154
o26873,o3433,0.1265
o26891,o99011,0.1571
o26891,o99281,0.2164
o26891,o99321,0.1587
o26891,o99331,0.1009
o26891,o99341,0.1775
o26891,o99351,0.1034
o26891,o99411,0.1124
o26891,o99611,0.1304
o26891,z3a01,0.157
o26891,z3a08,0.1389
o26891,z3a09,0.1034
o26891,z3a11,0.1833
o26891,z3a13,0.1158
o26892,o99212,0.1139
o26892,o99282,0.1623
o26892,o99342,0.1071
o26892,o99512,0.1045
o26892,o99612,0.126
o26892,z3a20,0.1522
o26892,z3a27,0.146
o26893,z6711,0.2884
o26893,z6721,0.1037
o26893,z6741,0.3222
o26893,z6791,0.2045
o30003,o6981x1,0.1035
o30032,z373,0.12
o30033,o321xx1,0.1271
o30033,o321xx2,0.1638
o30033,o328xx2,0.11800000000000001
o30033,o365931,0.1694
o30033,z372,0.2331
o30042,o3432,0.1149
o30042,o42112,0.1065
o30042,o42912,0.1212
o30042,o6002,0.1848
o30042,z373,0.1189
o30042,z3a24,0.1057
o30043,o321xx1,0.1585
o30043,o321xx2,0.2621
o30043,z372,0.6956
o321xx1,o321xx2,0.2985
o321xx1,o322xx2,0.1663
o321xx1,o365931,0.1221
o321xx1,o365932,0.1019
o321xx1,z372,0.1957
o321xx2,o365932,0.1262
o321xx2,o6014x1,0.1055
o321xx2,o6014x2,0.1321
o321xx2,z372,0.2958
o322xx1,o322xx2,0.2809
o322xx2,o365931,0.1795
o324xx0,o339,0.1404
o324xx0,o621,0.107
o328xx0,o6012x0,0.1135
o328xx1,o328xx2,0.1943
o328xx2,o6014x1,0.1278
o328xx2,o6981x1,0.1293
o3403,q513,0.6619
o3403,q514,0.1256
o3412,o365920,0.1398
o34211,o6981x0,0.1033
o34211,o9902,0.1335
o34211,o99214,0.1607
o34211,z302,0.3042
o34211,z370,0.1503
o34211,z3a37,0.1107
o34211,z3a38,0.1162
o34211,z3a39,0.1877
o34219,z302,0.1198
o3432,o411220,0.1356
o3432,o6002,0.1186
o3432,o6012x0,0.1627
o3432,z3a21,0.1358
o3432,z3a23,0.1655
o3432,z3a24,0.1103
o3463,o655,0.1943
o364xx0,z371,0.6236
o364xx0,z3a21,0.1184
o365920,o4102x0,0.198
o365920,z3a25,0.1285
o365930,o4103x0,0.1179
o365931,o365932,0.2585
o365931,o6014x1,0.1433
o365931,o6014x2,0.1521
o365932,o6014x1,0.124
o365932,o6014x2,0.1067
o3663x0,o403xx0,0.1335
o368320,z041,0.1
o4102x0,o411220,0.1334
o4102x0,o42912,0.1187
o411220,o42012,0.1137
o411220,o42112,0.1032
o411220,o6012x0,0.1134
o411220,z3a22,0.1031
o411230,o621,0.129
o42013,z3a34,0.1111
o42013,z3a35,0.1148
o42013,z3a36,0.1195
o42112,z373,0.1116
o42912,o6012x0,0.1539
o42912,z3a19,0.1075
o42912,z3a20,0.1202
o42912,z3a22,0.1201
o42913,o6014x0,0.1243
o42913,z3a34,0.1134
o42913,z3a35,0.1245
o42913,z3a36,0.1247
o43213,o4403,0.124
o4692,o6002,0.1202
o4692,z3a23,0.1044
o480,o6981x0,0.11800000000000001
o480,o700,0.1121
o480,o701,0.1533
o480,o76,0.1418
o480,o770,0.1706
o480,o99824,0.1096
o480,z370,0.1117
o480,z3a40,0.3305
o480,z3a41,0.4571
o6002,o99322,0.1199
o6002,o99342,0.1398
o6002,z3a24,0.1707
o6002,z3a25,0.10400000000000001
o6002,z3a26,0.1372
o6002,z3a27,0.2189
o6003,o99013,0.1151
o6003,o99343,0.1195
o6003,o99513,0.1352
o6003,z3a31,0.1044
o6003,z3a32,0.1446
o6003,z3a33,0.1634
o6003,z3a34,0.1202
o6012x0,z3a21,0.1139
o6012x0,z3a24,0.1089
o6012x0,z3a25,0.136
o6014x0,z3a34,0.152
o6014x0,z3a35,0.2009
o6014x0,z3a36,0.2336
o6014x1,o6014x2,0.6626
o6014x1,o6981x1,0.1127
o6014x2,o6981x1,0.1488
o610,o620,0.1418
o618,z3a49,0.1
o631,o7581,0.1034
o665,o7581,0.2014
o6981x0,o700,0.16699999999999998
o6981x0,o701,0.1901
o6981x0,o76,0.168
o6981x0,o770,0.1249
o6981x0,o9902,0.1235
o6981x0,o99214,0.1429
o6981x0,o99344,0.1048
o6981x0,o99824,0.1625
o6981x0,z3483,0.1255
o6981x0,z370,0.2032
o6981x0,z3a37,0.1089
o6981x0,z3a38,0.1532
o6981x0,z3a39,0.1891
o6981x0,z3a40,0.1738
o6981x1,o6981x2,0.2026
o700,o76,0.1214
o700,o770,0.1078
o700,o80,0.1081
o700,o99214,0.1107
o700,o99824,0.1635
o700,z370,0.1785
o700,z3a37,0.1091
o700,z3a38,0.1484
o700,z3a39,0.1554
o700,z3a40,0.1743
o701,o76,0.1536
o701,o770,0.1273
o701,o80,0.1019
o701,o99214,0.1231
o701,o99824,0.1662
o701,z370,0.2152
o701,z3a37,0.1012
o701,z3a38,0.1569
o701,z3a39,0.1859
o701,z3a40,0.2256
o721,o9081,0.1604
o723,o751,0.2081
o759,z6791,0.1406
o76,o770,0.1794
o76,o9902,0.1664
o76,o99214,0.1832
o76,o99344,0.1083
o76,o99824,0.1561
o76,z370,0.1875
o76,z3a37,0.1116
o76,z3a38,0.1278
o76,z3a39,0.1404
o76,z3a40,0.191
o770,o9902,0.1062
o770,o99214,0.1102
o770,o99344,0.1028
o770,o99824,0.1114
o770,z370,0.114
o770,z3a40,0.1736
o770,z3a41,0.12
o80,z370,0.2118
o80,z3a38,0.1781
o80,z3a39,0.2408
o80,z3a40,0.1615
o85,o99285,0.149
o85,o9953,0.1343
o8600,o8609,0.1811
o8600,o902,0.1276
o8601,o900,0.1905
o8601,o902,0.1084
o8604,o8609,0.11699999999999999
o870,o874,0.1071
o904,o99285,0.1806
o904,o9953,0.1166
o98413,o99323,0.12
o98413,o99333,0.1263
o9842,o99324,0.1046
o9872,r87613,0.1288
o98811,o99011,0.1048
o98811,o99321,0.1276
o98811,o99331,0.105
o98811,o99411,0.1861
o98811,z3a09,0.1355
o98812,o99712,0.1142
o99011,o99111,0.1038
o99011,o99211,0.1007
o99011,o99281,0.2479
o99011,o99321,0.1679
o99011,o99331,0.1851
o99011,o99341,0.1711
o99011,o99351,0.1381
o99011,o99411,0.1654
o99011,o99511,0.1505
o99011,z3a01,0.2
o99011,z3a08,0.1291
o99011,z3a11,0.1099
o99011,z3a12,0.1317
o99011,z3a13,0.1291
o99012,o99112,0.126
o99012,o99212,0.1615
o99012,o99282,0.2589
o99012,o99322,0.1793
o99012,o99332,0.1252
o99012,o99342,0.1919
o99012,o99352,0.154
o99012,o99412,0.1078
o99012,o99512,0.1265
o99012,o99612,0.1353
o99012,z3a22,0.1041
o99012,z3a23,0.1192
o99012,z3a26,0.1077
o99012,z3a27,0.1085
o99013,o99213,0.1223
o99013,o99283,0.1694
o99013,o99323,0.1068
o99013,o99333,0.1131
o99013,o99343,0.1112
o99013,o99513,0.1197
o99013,z3a32,0.1026
o99019,o99340,0.1179
o99019,o99519,0.138
o99019,o99619,0.1137
o9902,o99214,0.1609
o9902,o99344,0.1145
o9902,o9952,0.1049
o9902,o99824,0.1277
o9902,z302,0.105
o9902,z370,0.1359
o9902,z3a37,0.1155
o9902,z3a38,0.1202
o9902,z3a39,0.1195
o9902,z3a40,0.1063
o99111,o99211,0.1923
o99111,o99281,0.1129
o99111,o99411,0.2285
o99111,o99611,0.147
o99111,z3a09,0.1295
o99112,o99282,0.1051
o99112,o99332,0.1018
o99112,o99352,0.1498
o99112,o99412,0.2217
o99112,o99512,0.1851
o99211,o99341,0.1636
o99211,o99411,0.1414
o99211,o99611,0.2496
o99211,z3a09,0.115
o99211,z3a10,0.1443
o99212,o99282,0.1922
o99212,o99332,0.1089
o99212,o99342,0.1944
o99212,o99352,0.1479
o99212,o99512,0.1099
o99212,z3a24,0.1116
o99212,z3a25,0.1256
o99212,z3a27,0.1154
o99213,o99283,0.1316
o99213,o99343,0.1464
o99213,o99513,0.1476
o99214,o99284,0.125
o99214,o99344,0.1437
o99214,o9952,0.1272
o99214,o99824,0.1644
o99214,z302,0.1223
o99214,z370,0.1722
o99214,z3a37,0.1348
o99214,z3a38,0.1418
o99214,z3a39,0.1619
o99214,z3a40,0.1103
o99215,o99285,0.1716
o99215,o9943,0.11
o99215,o9953,0.1497
o99281,o99321,0.2099
o99281,o99331,0.1548
o99281,o99341,0.2119
o99281,o99351,0.1407
o99281,o99411,0.1127
o99281,o99511,0.1214
o99281,o99611,0.2477
o99281,z3a01,0.3214
o99281,z3a08,0.1797
o99281,z3a09,0.1564
o99281,z3a11,0.1491
o99281,z3a13,0.1348
o99282,o99322,0.1833
o99282,o99332,0.1332
o99282,o99342,0.1964
o99282,o99352,0.1125
o99282,o99412,0.1073
o99282,o99512,0.2103
o99282,o99612,0.1603
o99282,z3a14,0.1152
o99282,z3a24,0.1061
o99282,z3a26,0.1091
o99282,z3a27,0.1102
o99283,o99343,0.1463
o99283,o99353,0.1108
o99283,o99513,0.1291
o99283,o99613,0.1096
o99284,o99344,0.1351
o99285,o99345,0.1337
o99285,o99355,0.1223
o99285,o9943,0.2114
o99285,o9953,0.2292
o99285,o9963,0.1369
o99311,o99331,0.133
o99320,o99330,0.1425
o99321,o99331,0.4587
o99321,o99341,0.3159
o99321,o99351,0.1399
o99321,o99511,0.1332
o99321,o99611,0.1789
o99321,z3a01,0.2325
o99321,z3a08,0.1306
o99321,z3a12,0.1523
o99321,z3a13,0.1306
o99322,o99332,0.4796
o99322,o99342,0.2344
o99322,o99352,0.1366
o99322,o99512,0.1069
o99322,o99612,0.1073
o99322,z3a24,0.1375
o99323,o99333,0.2974
o99323,o99343,0.1181
o99324,o99334,0.2935
o99324,o99344,0.1151
o99325,o99335,0.3875
o99325,z390,0.106
o99331,o99341,0.3596
o99331,o99351,0.2395
o99331,o99411,0.1285
o99331,o99511,0.1789
o99331,o99611,0.14400000000000002
o99331,o9a211,0.10400000000000001
o99331,z3a01,0.23199999999999998
o99331,z3a08,0.1523
o99331,z3a11,0.1293
o99332,o99342,0.2496
o99332,o99512,0.1227
o99332,o99612,0.1119
o99332,z3a24,0.1004
o99332,z3a26,0.1055
o99332,z3a27,0.1047
o99333,o99343,0.1778
o99333,o99353,0.1043
o99333,o99513,0.1054
o99334,o99344,0.1457
o99335,o99345,0.1009
o99335,o9953,0.1297
o99340,o99519,0.1897
o99340,o99619,0.1757
o99341,o99351,0.1966
o99341,o99411,0.13
o99341,o99511,0.1547
o99341,o99611,0.2449
o99341,z3a01,0.2758
o99341,z3a08,0.1522
o99341,z3a10,0.1058
o99341,z3a11,0.1177
o99341,z3a13,0.1353
o99342,o99352,0.1925
o99342,o99512,0.1959
o99342,o99612,0.1803
o99342,z3a24,0.1975
o99342,z3a27,0.1507
o99343,o99353,0.212
o99343,o99513,0.2258
o99343,o99613,0.1578
o99344,o99354,0.1277
o99344,o9952,0.1738
o99344,o99824,0.1096
o99344,z370,0.1008
o99344,z3a37,0.1079
o99351,o99411,0.1699
o99351,o99611,0.1868
o99351,o9a211,0.1754
o99351,z3a01,0.1528
o99351,z3a10,0.1016
o99352,o99412,0.1205
o99352,o99512,0.12300000000000001
o99352,o99612,0.1618
o99352,z3a14,0.1322
o99352,z3a24,0.14
o99353,o99513,0.1542
o99353,o99613,0.1846
o99354,o9962,0.1041
o99355,o9943,0.204
o99355,o9953,0.1338
o99411,o9a211,0.1762
o99411,z3a09,0.1275
o99412,o99512,0.1496
o99412,o99612,0.1291
o99412,z3a14,0.1164
o9943,o9953,0.1756
o99511,o99611,0.1227
o99511,o9a211,0.1077
o99511,z3a10,0.1191
o99511,z3a11,0.1577
o99511,z3a12,0.1111
o99511,z3a13,0.1865
o99512,o99612,0.1234
o99512,z3a25,0.1057
o99519,o99619,0.1308
o9953,o9963,0.1042
o99611,z3a01,0.2369
o99611,z3a10,0.1035
o99611,z3a11,0.1174
o99612,z3a14,0.1397
o99612,z3a15,0.1271
o99612,z3a16,0.1102
o99619,r12,0.1411
o99824,z370,0.1813
o99824,z3a37,0.1158
o99824,z3a38,0.1453
o99824,z3a39,0.1653
o99824,z3a40,0.1579
o99834,z224,0.2872
o99834,z228,0.1132
o9a211,z3a12,0.1077
p000,p610,0.1138
p000,p7422,0.1138
p015,z3862,0.1078
p021,p0714,0.124
p0229,p0515,0.1129
p0229,p0516,0.1002
p034,p03811,0.1121
p040,q5522,0.10099999999999999
p0414,p0416,0.145
p0414,p961,0.23399999999999999
p0415,p962,0.1521
p0418,p718,0.4182
p042,p0449,0.1048
p043,p0441,0.1325
p0449,p961,0.3353
p0701,p0721,0.594
p0702,p0721,0.1327
p0702,p0722,0.2543
p0702,p0723,0.2766
p0702,p0724,0.2339
p0702,p0725,0.1192
p0702,p271,0.1402
p0702,p2810,0.1022
p0702,p393,0.1241
p0702,p520,0.1478
p0702,p521,0.1001
p0702,p5222,0.1272
p0702,p60,0.1145
p0702,p7421,0.1125
p0702,p7422,0.1741
p0702,p7432,0.1155
p0702,p7441,0.1827
p0702,p74421,0.1185
p0703,p0723,0.1499
p0703,p0724,0.24100000000000002
p0703,p0725,0.3252
p0703,p0726,0.2501
p0703,p0731,0.1272
p0703,p220,0.1143
p0703,p269,0.1094
p0703,p271,0.1827
p0703,p279,0.215
p0703,p2810,0.1117
p0703,p520,0.1119
p0703,p521,0.1812
p0703,p612,0.1596
p0703,p615,0.1227
p0703,p7422,0.1917
p0703,p7441,0.1002
p0714,p0726,0.2714
p0714,p0731,0.2131
p0714,p0732,0.1599
p0714,p0733,0.1063
p0714,p220,0.1109
p0714,p612,0.166
p0715,p0731,0.1609
p0715,p0732,0.233
p0715,p0733,0.3253
p0715,p0734,0.145
p0715,p0735,0.1055
p0715,p220,0.1339
p0715,p284,0.1228
p0715,p520,0.1216
p0715,p612,0.1771
p0716,p0732,0.1483
p0716,p0733,0.1507
p0716,p0734,0.2821
p0716,p0735,0.1561
p0716,p220,0.1179
p0716,p284,0.1276
p0716,p612,0.1627
p0717,p0734,0.1177
p0717,p0735,0.2138
p0717,p0736,0.2433
p0717,p0737,0.1403
p0717,p220,0.1261
p0717,p284,0.1099
p0717,p2912,0.1035
p0717,p590,0.1331
p0717,p612,0.131
p0718,p0736,0.1515
p0718,p0737,0.2694
p0718,p0738,0.2717
p0718,p0739,0.1813
p0718,p220,0.1245
p0718,p284,0.1251
p0718,p2912,0.1039
p0718,p590,0.2773
p0718,p704,0.1191
p0718,p929,0.1331
p0718,z3831,0.1757
p0722,p250,0.1693
p0722,p5222,0.2273
p0723,p271,0.1152
p0723,p521,0.1212
p0724,p250,0.1166
p0724,p271,0.1588
p0724,p521,0.19899999999999998
p0724,p615,0.1173
p0724,p7422,0.1281
p0724,p7432,0.1118
p0724,p7441,0.1304
p0724,p74421,0.1219
p0725,p271,0.1455
p0725,p279,0.1571
p0725,p612,0.1053
p0725,p7422,0.1427
p0725,p7441,0.1346
p0726,p279,0.1143
p0726,p393,0.1073
p0726,p612,0.1009
p0726,p761,0.1155
p0731,p271,0.11699999999999999
p0731,p7441,0.1214
p0732,p612,0.1247
p0733,p520,0.1163
p0733,p612,0.1309
p0734,p220,0.1136
p0734,p284,0.1202
p0734,p612,0.1428
p0735,p220,0.1122
p0735,p284,0.1088
p0735,p2912,0.1015
p0735,p590,0.1007
p0735,p612,0.1526
p0736,p220,0.1269
p0736,p284,0.1082
p0736,p2912,0.1097
p0736,p375,0.1025
p0736,p590,0.1535
p0736,p612,0.1196
p0737,p220,0.1279
p0737,p284,0.1154
p0737,p2912,0.1498
p0737,p590,0.2497
p0737,p929,0.1305
p0737,z3831,0.1117
p0738,p590,0.2098
p0738,p704,0.1075
p0738,p929,0.1095
p0738,z3831,0.1149
p0739,p590,0.2299
p0739,p704,0.1218
p0739,p929,0.1048
p0739,z3831,0.1159
p081,p0821,0.1228
p081,p704,0.1059
p0821,p9683,0.1627
p09,r94120,0.4281
p140,p143,0.1358
p220,p284,0.4332
p220,p2912,0.2121
p220,p369,0.1716
p220,p590,0.3972
p220,p610,0.1703
p220,p612,0.4985
p220,p704,0.1295
p220,p7422,0.1837
p220,p7883,0.1191
p220,p84,0.2476
p220,p9209,0.115
p220,p929,0.2088
p220,p9689,0.1542
p220,q211,0.1103
p220,q250,0.2263
p220,z051,0.1054
p220,z3831,0.1588
p221,p590,0.1383
p221,p704,0.1047
p221,p84,0.1355
p221,p929,0.1571
p221,p961,0.1079
p221,z051,0.1161
p229,p284,0.1161
p229,p369,0.1097
p229,p590,0.1219
p229,p84,0.1018
p229,p929,0.113
p239,p269,0.1071
p2401,p251,0.107
p250,p252,0.102
p250,p269,0.1169
p250,p521,0.1241
p250,p5222,0.1129
p250,p7441,0.1215
p250,p960,0.1169
p251,p252,0.1055
p251,q336,0.1083
p269,p521,0.1478
p269,p60,0.1277
p269,p9161,0.1023
p271,p610,0.1027
p271,p612,0.155
p271,p7421,0.1109
p271,p7422,0.2192
p271,p7441,0.1744
p271,q250,0.12
p278,p280,0.2281
p278,p8339,0.115
p279,p520,0.1134
p279,p8330,0.1092
p2810,p285,0.1188
p2810,p60,0.1286
p2810,p7421,0.1081
p2810,p7422,0.1099
p2810,p7432,0.2279
p2810,p761,0.11
p2810,p8330,0.17300000000000001
p2810,q251,0.1174
p284,p285,0.1843
p284,p2912,0.3022
p284,p369,0.138
p284,p590,0.4355
p284,p610,0.1367
p284,p612,0.4899
p284,p704,0.1531
p284,p7422,0.1613
p284,p7883,0.1234
p284,p84,0.2226
p284,p9209,0.1081
p284,p929,0.2004
p284,p9689,0.1777
p284,q211,0.1235
p284,q250,0.2005
p284,z051,0.1243
p284,z3831,0.1756
p285,p369,0.1342
p285,p590,0.1167
p285,p610,0.1246
p285,p612,0.1822
p285,p7422,0.1154
p285,p84,0.2365
p285,p929,0.1187
p285,p9689,0.161
p285,q250,0.1689
p290,p2981,0.1023
p290,p60,0.1317
p290,p712,0.1307
p290,q692,0.1577
p2912,p590,0.2021
p2912,p612,0.2338
p2912,p7883,0.1078
p2912,p84,0.126
p2912,p9209,0.1269
p2912,p929,0.1234
p2912,z3831,0.107
p2930,p7432,0.1139
p2981,p60,0.1277
p2981,p7431,0.1043
p2981,p9162,0.1607
p369,p590,0.11199999999999999
p369,p612,0.1644
p369,p84,0.1416
p375,p612,0.1176
p375,p7883,0.1194
p375,p8388,0.1409
p375,p961,0.1023
p389,p8381,0.1397
p389,q644,0.1047
p520,p612,0.1096
p520,p7422,0.10099999999999999
p520,p7441,0.1166
p520,p74422,0.1143
p5221,p5222,0.115
p5222,p60,0.1895
p5222,p912,0.1062
p5222,q039,0.1025
p523,p524,0.2
p541,p9201,0.10400000000000001
p590,p610,0.1295
p590,p612,0.374
p590,p704,0.214
p590,p7422,0.1096
p590,p84,0.16899999999999998
p590,p922,0.1244
p590,p929,0.2771
p590,p9689,0.1396
p590,q211,0.1335
p590,q250,0.1637
p590,z051,0.1999
p590,z3831,0.184
p599,z051,0.1652
p599,z23,0.1215
p599,z3800,0.1688
p599,z3801,0.1911
p60,p610,0.1044
p60,p7431,0.1338
p60,p761,0.1372
p60,p90,0.1104
p60,p9162,0.1006
p610,p612,0.2286
p610,p711,0.1219
p610,p7422,0.1734
p610,p84,0.1215
p610,p922,0.1294
p610,p9689,0.109
p610,q250,0.1496
p612,p704,0.1012
p612,p7422,0.235
p612,p7883,0.168
p612,p84,0.2396
p612,p9209,0.1417
p612,p922,0.11199999999999999
p612,p928,0.1296
p612,p929,0.14800000000000002
p612,p9689,0.2075
p612,q211,0.1197
p612,q250,0.2566
p612,q673,0.1218
p612,z3831,0.1591
p614,p90,0.1203
p615,p7441,0.1194
p704,p84,0.1022
p704,p929,0.1621
p704,z051,0.1341
p711,p7422,0.1881
p711,p7432,0.1945
p712,q410,0.1359
p741,p7421,0.222
p741,p926,0.1243
p7421,p7422,0.1151
p7421,p7441,0.1221
p7421,p74421,0.1981
p7422,p7432,0.142
p7422,p7441,0.1528
p7422,p7883,0.1081
p7422,p84,0.135
p7422,q250,0.1629
p7432,p7441,0.1617
p7432,p74421,0.1202
p7432,p74422,0.11
p7432,q251,0.1186
p7441,p74421,0.1504
p7441,p74422,0.2334
p74421,p761,0.1202
p8381,q644,0.1193
p84,p9209,0.1031
p84,p929,0.1318
p84,p9689,0.1456
p84,q211,0.1035
p84,q250,0.1902
p90,p9163,0.1019
p9161,p960,0.1023
p9201,q411,0.1183
p929,p9689,0.1088
p929,q250,0.1323
p929,z051,0.1241
p9689,q250,0.1327
q031,q150,0.1009
q039,q046,0.1234
q042,q240,0.1159
q057,q068,0.1112
q130,q179,0.1372
q130,q2547,0.1157
q150,q858,0.1107
q172,q870,0.1312
q201,q203,0.2201
q201,q204,0.141
q201,q212,0.1116
q201,q221,0.1181
q201,q2542,0.1748
q201,q2547,0.1075
q201,q8901,0.11199999999999999
q203,q204,0.1744
q203,q221,0.1061
q203,q224,0.1311
q203,q8901,0.1237
q204,q212,0.1815
q204,q224,0.1317
q204,q234,0.1538
q204,q2572,0.115
q204,q8901,0.1328
q204,z9281,0.1129
q210,q211,0.1521
q210,q250,0.2169
q210,q909,0.1143
q211,q250,0.2871
q212,q8901,0.1414
q213,q220,0.1308
q213,q2547,0.1047
q213,q255,0.1423
q213,q2579,0.1642
q220,q2547,0.1157
q220,q255,0.2562
q220,q2579,0.10099999999999999
q221,q224,0.1068
q224,q240,0.1
q224,q248,0.1393
q230,q232,0.1023
q234,q251,0.1176
q240,z9281,0.1069
q250,q909,0.1029
q251,q2542,0.2413
q2542,q261,0.111
q2545,q2547,0.11699999999999999
q2545,q258,0.2495
q2545,q278,0.1296
q2547,q258,0.2667
q2547,q278,0.215
q255,q2572,0.1146
q258,q278,0.223
q300,q751,0.1661
q315,q320,0.2132
q320,q322,0.2332
q322,q751,0.1521
q336,q790,0.1625
q359,q9381,0.1269
q382,q873,0.1288
q411,q429,0.1661
q423,q872,0.1195
q446,q612,0.1511
q544,q549,0.1166
q6231,q625,0.2253
q6231,q627,0.115
q6231,q630,0.177
q6239,q642,0.1159
q625,q630,0.1477
q6263,q630,0.1298
q6263,q638,0.1183
q627,q642,0.1395
q6501,q743,0.2466
q6501,q897,0.1
q672,z0572,0.115
q692,q7033,0.2478
q740,q897,0.1
q743,q897,0.1644
q753,q9388,0.1006
q909,z8774,0.1326
r0602,z9981,0.1251
r112,r197,0.1034
r1310,z931,0.1035
r159,r32,0.1281
r200,r202,0.1547
r262,r2689,0.1232
r2689,z736,0.1134
r2689,z7409,0.1892
r269,r419,0.1057
r269,r531,0.1129
r269,r5381,0.1386
r269,r5383,0.1106
r269,r6889,0.3156
r269,z4789,0.1142
r296,z9181,0.153
r29810,r4701,0.21899999999999997
r29810,r471,0.2831
r29810,r4781,0.2225
r310,r338,0.1171
r350,r3915,0.1432
r351,r3912,0.1067
r390,s37042a,0.1
r3912,r3914,0.1814
r402110,r402210,0.6476
r402110,r402340,0.2151
r402111,r402211,0.8028
r402111,r402221,0.1016
r402111,r402311,0.8126
r402111,r402331,0.1059
r402111,r402341,0.1007
r402112,r402212,0.7649
r402112,r402222,0.1472
r402112,r402312,0.6923
r402112,r402342,0.196
r402112,r402352,0.145
r402113,r402213,0.5724
r402113,r402223,0.1309
r402113,r402313,0.4229
r402113,r402333,0.16
r402113,r402343,0.2626
r402113,r402353,0.1607
r402114,r402214,0.5293
r402114,r402224,0.1305
r402114,r402314,0.5272
r402114,r402334,0.1086
r402114,r402344,0.2545
r402114,r402354,0.1098
r402120,r402210,0.33299999999999996
r402120,r402340,0.5
r402121,r402221,0.5232
r402121,r402341,0.4527
r402121,r402351,0.3414
r402122,r402212,0.1469
r402122,r402222,0.2836
r402122,r402232,0.1333
r402122,r402342,0.3398
r402122,r402352,0.2973
r402123,r402213,0.2706
r402123,r402223,0.36
r402123,r402233,0.1333
r402123,r402333,0.1115
r402123,r402343,0.3106
r402123,r402353,0.3527
r402124,r402214,0.3156
r402124,r402224,0.3864
r402124,r402344,0.3215
r402124,r402354,0.3557
r402131,r402211,0.1599
r402131,r402221,0.10400000000000001
r402131,r402241,0.1352
r402131,r402331,0.1499
r402131,r402341,0.1471
r402131,r402351,0.3214
r402132,r402222,0.1616
r402132,r402232,0.1125
r402132,r402242,0.2266
r402132,r402352,0.275
r402133,r402213,0.1674
r402133,r402223,0.1915
r402133,r402233,0.1537
r402133,r402243,0.2261
r402133,r402343,0.1238
r402133,r402353,0.3169
r402133,r402363,0.1432
r402134,r402214,0.1649
r402134,r402224,0.1809
r402134,r402244,0.2125
r402134,r402254,0.2139
r402134,r402354,0.3253
r402134,r402364,0.3496
r402141,r402241,0.3526
r402141,r402251,0.7262
r402141,r402361,0.8665
r402142,r402242,0.22699999999999998
r402142,r402252,0.8220000000000001
r402142,r402362,0.9102
r402143,r402243,0.2231
r402143,r402253,0.8051
r402143,r402363,0.8659
r402144,r402244,0.3474
